event_id,action,score,chosen_action
EVT_00009863,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00009863,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00000739,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00000739,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00000739,RETRY_LATER,-0.1,ALTERNATIVE_PAYMENT
EVT_00000739,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00007760,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00007760,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00007760,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00007760,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00001165,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00001165,RECOVERY_REMINDER,0.25,RECOVERY_REMINDER
EVT_00001165,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00001165,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00003690,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00003690,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00003690,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00003690,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00009254,ALTERNATIVE_PAYMENT,0.5,ALTERNATIVE_PAYMENT
EVT_00009254,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00009254,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00009254,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00004155,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00004155,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00004155,RETRY_LATER,0.25,RETRY_LATER
EVT_00004155,HUMAN_ESCALATION,0.0,RETRY_LATER
EVT_00006630,ALTERNATIVE_PAYMENT,0.5,ALTERNATIVE_PAYMENT
EVT_00006630,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00006630,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00006630,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00006692,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00006692,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00006692,RETRY_LATER,-0.1,ALTERNATIVE_PAYMENT
EVT_00006692,HUMAN_ESCALATION,0.1,ALTERNATIVE_PAYMENT
EVT_00008886,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00008886,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00008886,RETRY_LATER,0.25,RETRY_LATER
EVT_00008886,HUMAN_ESCALATION,0.0,RETRY_LATER
EVT_00001652,ALTERNATIVE_PAYMENT,0.5,ALTERNATIVE_PAYMENT
EVT_00001652,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00001652,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00001652,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00000215,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00000215,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00000215,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00000215,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00003936,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00003936,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00003936,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00003936,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00008594,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00008594,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00008594,RETRY_LATER,-0.1,ALTERNATIVE_PAYMENT
EVT_00008594,HUMAN_ESCALATION,-0.2,ALTERNATIVE_PAYMENT
EVT_00004125,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00004125,RECOVERY_REMINDER,0.25,RECOVERY_REMINDER
EVT_00004125,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00004125,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00000983,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00000983,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00000983,RETRY_LATER,0.25,RETRY_LATER
EVT_00000983,HUMAN_ESCALATION,0.0,RETRY_LATER
EVT_00005897,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00005897,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00005897,RETRY_LATER,-0.1,ALTERNATIVE_PAYMENT
EVT_00005897,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00006351,ALTERNATIVE_PAYMENT,0.2,ALTERNATIVE_PAYMENT
EVT_00006351,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00006351,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00006351,HUMAN_ESCALATION,0.1,ALTERNATIVE_PAYMENT
EVT_00005896,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00005896,RECOVERY_REMINDER,0.65,RECOVERY_REMINDER
EVT_00005896,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00005896,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00002398,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00002398,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00002398,RETRY_LATER,0.25,RETRY_LATER
EVT_00002398,HUMAN_ESCALATION,0.0,RETRY_LATER
EVT_00005264,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00005264,RECOVERY_REMINDER,0.65,RECOVERY_REMINDER
EVT_00005264,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00005264,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00008095,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00008095,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00008095,RETRY_LATER,0.15,ALTERNATIVE_PAYMENT
EVT_00008095,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00005823,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00005823,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00005823,RETRY_LATER,0.25,RETRY_LATER
EVT_00005823,HUMAN_ESCALATION,0.0,RETRY_LATER
EVT_00006915,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00006915,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00006915,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00006915,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00004707,ALTERNATIVE_PAYMENT,0.5,ALTERNATIVE_PAYMENT
EVT_00004707,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00004707,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00004707,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00008355,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00008355,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00008355,RETRY_LATER,0.15,ALTERNATIVE_PAYMENT
EVT_00008355,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00002871,ALTERNATIVE_PAYMENT,0.5,ALTERNATIVE_PAYMENT
EVT_00002871,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00002871,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00002871,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00007204,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00007204,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00007204,RETRY_LATER,-0.1,ALTERNATIVE_PAYMENT
EVT_00007204,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00006659,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00006659,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00006659,RETRY_LATER,-0.1,ALTERNATIVE_PAYMENT
EVT_00006659,HUMAN_ESCALATION,0.1,ALTERNATIVE_PAYMENT
EVT_00000847,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00000847,RECOVERY_REMINDER,0.79,RECOVERY_REMINDER
EVT_00000847,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00000847,HUMAN_ESCALATION,0.12,RECOVERY_REMINDER
EVT_00001456,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00001456,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00001456,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00001456,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00002744,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00002744,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00002744,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00002744,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00005698,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00005698,RECOVERY_REMINDER,0.04,ALTERNATIVE_PAYMENT
EVT_00005698,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00005698,HUMAN_ESCALATION,0.12,ALTERNATIVE_PAYMENT
EVT_00003638,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00003638,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00003638,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00003638,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00006650,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00006650,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00006650,RETRY_LATER,-0.1,ALTERNATIVE_PAYMENT
EVT_00006650,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00002798,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00002798,RECOVERY_REMINDER,0.65,RECOVERY_REMINDER
EVT_00002798,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00002798,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00002537,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00002537,RECOVERY_REMINDER,0.25,RECOVERY_REMINDER
EVT_00002537,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00002537,HUMAN_ESCALATION,-999999.0,RECOVERY_REMINDER
EVT_00008370,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00008370,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00008370,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00008370,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00000082,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00000082,RECOVERY_REMINDER,0.04,ALTERNATIVE_PAYMENT
EVT_00000082,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00000082,HUMAN_ESCALATION,0.12,ALTERNATIVE_PAYMENT
EVT_00009921,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00009921,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00009921,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00009921,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00000830,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00000830,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00000830,RETRY_LATER,0.25,RETRY_LATER
EVT_00000830,HUMAN_ESCALATION,0.0,RETRY_LATER
EVT_00009739,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00009739,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00009739,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00009739,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00008286,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00008286,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00008286,RETRY_LATER,0.15,ALTERNATIVE_PAYMENT
EVT_00008286,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00006698,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00006698,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00006698,RETRY_LATER,0.15,ALTERNATIVE_PAYMENT
EVT_00006698,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00004142,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00004142,RECOVERY_REMINDER,0.25,RECOVERY_REMINDER
EVT_00004142,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00004142,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00003462,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00003462,RECOVERY_REMINDER,0.25,RECOVERY_REMINDER
EVT_00003462,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00003462,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00005077,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00005077,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00005077,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00005077,HUMAN_ESCALATION,0.1,ALTERNATIVE_PAYMENT
EVT_00009073,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00009073,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00009073,RETRY_LATER,0.25,RETRY_LATER
EVT_00009073,HUMAN_ESCALATION,0.0,RETRY_LATER
EVT_00004747,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00004747,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00004747,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00004747,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00006525,ALTERNATIVE_PAYMENT,0.5,ALTERNATIVE_PAYMENT
EVT_00006525,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00006525,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00006525,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00007085,ALTERNATIVE_PAYMENT,0.5,ALTERNATIVE_PAYMENT
EVT_00007085,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00007085,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00007085,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00003285,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00003285,RECOVERY_REMINDER,0.25,RECOVERY_REMINDER
EVT_00003285,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00003285,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00006551,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00006551,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00006551,RETRY_LATER,0.25,RETRY_LATER
EVT_00006551,HUMAN_ESCALATION,0.0,RETRY_LATER
EVT_00009797,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00009797,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00009797,RETRY_LATER,0.25,RETRY_LATER
EVT_00009797,HUMAN_ESCALATION,0.0,RETRY_LATER
EVT_00002530,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00002530,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00002530,RETRY_LATER,0.15,ALTERNATIVE_PAYMENT
EVT_00002530,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00002760,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00002760,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00002760,RETRY_LATER,0.15,ALTERNATIVE_PAYMENT
EVT_00002760,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00001861,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00001861,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00001861,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00001861,HUMAN_ESCALATION,0.1,ALTERNATIVE_PAYMENT
EVT_00005528,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00005528,RECOVERY_REMINDER,0.65,RECOVERY_REMINDER
EVT_00005528,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00005528,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00000353,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00000353,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00000353,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00000353,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00005167,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00005167,RECOVERY_REMINDER,0.25,RECOVERY_REMINDER
EVT_00005167,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00005167,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00002254,ALTERNATIVE_PAYMENT,0.5,ALTERNATIVE_PAYMENT
EVT_00002254,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00002254,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00002254,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00007858,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00007858,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00007858,RETRY_LATER,0.25,RETRY_LATER
EVT_00007858,HUMAN_ESCALATION,0.0,RETRY_LATER
EVT_00007676,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00007676,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00007676,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00007676,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00009900,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00009900,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00009900,RETRY_LATER,-0.1,ALTERNATIVE_PAYMENT
EVT_00009900,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00006896,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00006896,RECOVERY_REMINDER,0.79,RECOVERY_REMINDER
EVT_00006896,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00006896,HUMAN_ESCALATION,0.12,RECOVERY_REMINDER
EVT_00008456,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00008456,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00008456,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00008456,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00005038,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00005038,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00005038,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00005038,HUMAN_ESCALATION,0.1,ALTERNATIVE_PAYMENT
EVT_00008167,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00008167,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00008167,RETRY_LATER,0.25,RETRY_LATER
EVT_00008167,HUMAN_ESCALATION,0.0,RETRY_LATER
EVT_00007635,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00007635,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00007635,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00007635,HUMAN_ESCALATION,0.1,ALTERNATIVE_PAYMENT
EVT_00005436,ALTERNATIVE_PAYMENT,0.5,ALTERNATIVE_PAYMENT
EVT_00005436,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00005436,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00005436,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00002756,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00002756,RECOVERY_REMINDER,0.25,RECOVERY_REMINDER
EVT_00002756,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00002756,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00004594,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00004594,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00004594,RETRY_LATER,-0.1,ALTERNATIVE_PAYMENT
EVT_00004594,HUMAN_ESCALATION,0.1,ALTERNATIVE_PAYMENT
EVT_00008396,ALTERNATIVE_PAYMENT,0.2,ALTERNATIVE_PAYMENT
EVT_00008396,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00008396,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00008396,HUMAN_ESCALATION,0.1,ALTERNATIVE_PAYMENT
EVT_00001730,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00001730,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00001730,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00001730,HUMAN_ESCALATION,-0.2,RECOVERY_REMINDER
EVT_00007000,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00007000,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00007000,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00007000,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00006141,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00006141,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00006141,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00006141,HUMAN_ESCALATION,0.1,ALTERNATIVE_PAYMENT
EVT_00009154,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00009154,RECOVERY_REMINDER,0.04,RETRY_LATER
EVT_00009154,RETRY_LATER,0.25,RETRY_LATER
EVT_00009154,HUMAN_ESCALATION,0.12,RETRY_LATER
EVT_00005712,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00005712,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00005712,RETRY_LATER,0.25,RETRY_LATER
EVT_00005712,HUMAN_ESCALATION,0.0,RETRY_LATER
EVT_00007176,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00007176,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00007176,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00007176,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00002930,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00002930,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00002930,RETRY_LATER,-0.1,ALTERNATIVE_PAYMENT
EVT_00002930,HUMAN_ESCALATION,0.1,ALTERNATIVE_PAYMENT
EVT_00009520,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00009520,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00009520,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00009520,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00000455,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00000455,RECOVERY_REMINDER,0.25,RECOVERY_REMINDER
EVT_00000455,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00000455,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00005610,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00005610,RECOVERY_REMINDER,0.25,RECOVERY_REMINDER
EVT_00005610,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00005610,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00008806,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00008806,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00008806,RETRY_LATER,-0.1,ALTERNATIVE_PAYMENT
EVT_00008806,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00006465,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00006465,RECOVERY_REMINDER,0.04,ALTERNATIVE_PAYMENT
EVT_00006465,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00006465,HUMAN_ESCALATION,0.12,ALTERNATIVE_PAYMENT
EVT_00002526,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00002526,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00002526,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00002526,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00000408,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00000408,RECOVERY_REMINDER,0.25,RECOVERY_REMINDER
EVT_00000408,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00000408,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00005540,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00005540,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00005540,RETRY_LATER,0.25,RETRY_LATER
EVT_00005540,HUMAN_ESCALATION,-999999.0,RETRY_LATER
EVT_00002333,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00002333,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
