event_id,action,allowed,policy_reason,simulated_success_probability,recovery_success,revenue_recovered,event_type,timestamp,customer_id,merchant_id,amount,currency,payment_method,device_type,payment_status,failure_type,retry_count,previous_attempt_hours,checkout_duration_seconds,payment_page_reached,payment_attempted,subscription_age_days,successful_cycles,failed_cycles,true_recovery_probability,customer_tenure_days,total_transactions,successful_transactions,failed_transactions,historical_success_rate,avg_transaction_amount,previous_recovery_success_rate,days_since_last_success,preferred_payment_method,merchant_category,merchant_size,avg_transaction_amount_merchant,historical_success_rate_merchant,historical_failure_rate,event_hour,day_of_week,month,log_amount,customer_success_rate,customer_avg_transaction_amount,merchant_success_rate,amount_per_customer_transaction,high_value,strong_customer_history,repeated_failure,chosen_action,chosen_probability,expected_value,actual_recovered
EVT_00017309,ALTERNATIVE_PAYMENT,True,ALLOWED,0.374815,1,10769.19,SUBSCRIPTION_FAILURE,2026-08-09 17:48:06,CUS_000518,MER_00057,10769.19,INR,UPI,DESKTOP,AT_RISK,,0,31.19,0,False,False,141,18,3,0.344815,127,42,40,2,0.9524,5737.73,0.8018,84,UPI,E_COMMERCE,MEDIUM,11931.59,0.9085,0.0915,17,6,8,9.284537411591852,0.9524,5737.73,0.9085,256.4092857142857,1,1,0,RECOVERY_REMINDER,0.42072121804310353,4530.82673413761,10769.19
EVT_00015146,ALTERNATIVE_PAYMENT,True,ALLOWED,0.253384,0,0.0,PAYMENT_FAILURE,2026-08-22 20:57:37,CUS_000847,MER_00124,10135.9,INR,UPI,DESKTOP,FAILED,INSUFFICIENT_BALANCE,2,3.48,0,False,False,0,0,0,0.223384,259,69,61,8,0.8841,5452.04,0.5548,61,NETBANKING,TRAVEL,SMALL,2268.54,0.7268,0.2732,20,5,8,9.223937510482207,0.8841,5452.04,0.7268,146.89710144927537,1,0,1,RECOVERY_REMINDER,0.3058661626486524,3100.2288379904758,10135.9
EVT_00002798,ALTERNATIVE_PAYMENT,True,ALLOWED,0.46772,0,0.0,PAYMENT_FAILURE,2026-08-09 17:48:47,CUS_001651,MER_00079,12235.47,INR,CARD,MOBILE,FAILED,PAYMENT_LIMIT,2,20.35,0,False,False,0,0,0,0.28772,308,10,9,1,0.9,6330.55,0.4463,19,UPI,FOOD_DELIVERY,LARGE,412.23,0.9077,0.0923,17,6,8,9.412176115778607,0.9,6330.55,0.9077,1223.547,1,1,1,ALTERNATIVE_PAYMENT,0.4293110774987376,5252.8228094034785,0.0
EVT_00047229,ALTERNATIVE_PAYMENT,True,ALLOWED,0.615425,1,8093.5,PAYMENT_FAILURE,2026-08-26 12:21:36,CUS_000020,MER_00157,8093.5,INR,UPI,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,1,70.88,0,False,False,0,0,0,0.585425,692,37,34,3,0.9189,4501.19,0.6754,77,UPI,E_COMMERCE,MEDIUM,5657.2,0.8635,0.1365,12,2,8,8.99894009768156,0.9189,4501.19,0.8635,218.74324324324326,0,1,0,RETRY_LATER,0.6918672171073813,5599.6273216585905,8093.5
EVT_00002537,ALTERNATIVE_PAYMENT,True,ALLOWED,0.49948,1,7844.9,PAYMENT_FAILURE,2026-08-09 17:56:06,CUS_001342,MER_00170,7844.9,INR,CARD,DESKTOP,FAILED,TIMEOUT,2,11.8,0,False,False,0,0,0,0.46948,231,25,23,2,0.92,6527.18,0.9126,1,NETBANKING,EDUCATION,LARGE,584.64,0.8429,0.1571,17,6,8,8.967746381340326,0.92,6527.18,0.8429,313.796,0,1,1,ALTERNATIVE_PAYMENT,0.45506606956620993,3569.94780913996,7844.9
EVT_00088750,ALTERNATIVE_PAYMENT,True,ALLOWED,0.704883,1,1199.64,PAYMENT_FAILURE,2026-08-16 23:48:34,CUS_001403,MER_00087,1199.64,INR,NETBANKING,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,0,45.64,0,False,False,0,0,0,0.674883,470,13,13,0,1.0,1797.58,0.9019,3,UPI,TRAVEL,MEDIUM,26627.4,0.8417,0.1583,23,6,8,7.0906100269377506,1.0,1797.58,0.8417,92.28,0,1,0,RETRY_LATER,0.6377211642372446,765.0358174655681,0.0
EVT_00008370,ALTERNATIVE_PAYMENT,True,ALLOWED,0.879397,0,0.0,CHECKOUT_ABANDONMENT,2026-08-09 17:57:36,CUS_001725,MER_00148,53087.81,INR,WALLET,MOBILE,AT_RISK,,0,43.4,688,True,False,0,0,0,0.849397,814,1,1,0,1.0,20246.0,0.4912,63,CARD,RETAIL,MEDIUM,1547.37,0.9811,0.0189,17,6,8,10.879721450559126,1.0,20246.0,0.9811,53087.81,1,1,0,RECOVERY_REMINDER,0.8678808453255941,46073.893419284526,53087.81
EVT_00027476,ALTERNATIVE_PAYMENT,True,ALLOWED,0.348813,0,0.0,PAYMENT_FAILURE,2026-08-26 12:16:47,CUS_000608,MER_00066,2176.7,INR,CARD,DESKTOP,FAILED,INSUFFICIENT_BALANCE,1,28.83,0,False,False,0,0,0,0.318813,785,21,19,2,0.9048,2526.63,0.9026,55,NETBANKING,FOOD_DELIVERY,SMALL,10924.95,0.9585,0.0415,12,2,8,7.686024552958904,0.9048,2526.63,0.9585,103.65238095238094,0,1,0,ALTERNATIVE_PAYMENT,0.5094960944832332,1109.0201488616535,0.0
EVT_00013582,ALTERNATIVE_PAYMENT,True,ALLOWED,0.497596,1,1253.28,SUBSCRIPTION_FAILURE,2026-08-09 17:59:16,CUS_001924,MER_00139,1253.28,INR,CARD,DESKTOP,AT_RISK,,0,31.41,0,False,False,210,5,0,0.467596,668,33,28,5,0.8485,2292.58,0.7716,70,UPI,FOOD_DELIVERY,SMALL,4070.36,0.9874,0.0126,17,6,8,7.134316981754815,0.8485,2292.58,0.9874,37.97818181818182,0,0,0,ALTERNATIVE_PAYMENT,0.5820487961881096,729.4701152866339,1253.28
EVT_00053443,ALTERNATIVE_PAYMENT,True,ALLOWED,0.848546,1,47277.99,CHECKOUT_ABANDONMENT,2026-08-16 23:43:50,CUS_001356,MER_00155,47277.99,INR,CARD,MOBILE,AT_RISK,,0,23.36,491,True,True,0,0,0,0.818546,760,35,33,2,0.9429,30089.37,0.726,46,UPI,SAAS,SMALL,2912.27,0.843,0.157,23,6,8,10.763821289753668,0.9429,30089.37,0.843,1350.7997142857141,1,1,0,RECOVERY_REMINDER,0.8867525713777092,41923.87920206962,47277.99
EVT_00039787,ALTERNATIVE_PAYMENT,True,ALLOWED,0.401599,1,2774.76,PAYMENT_FAILURE,2026-08-22 20:58:42,CUS_001559,MER_00033,2774.76,INR,UPI,MOBILE,FAILED,BANK_TECHNICAL_ERROR,3,0.36,0,False,False,0,0,0,0.371599,1492,14,12,2,0.8571,8461.39,0.7467,83,CARD,RETAIL,SMALL,1741.31,0.8328,0.1672,20,5,8,7.928679862557805,0.8571,8461.39,0.8328,198.19714285714286,0,0,1,ALTERNATIVE_PAYMENT,0.38798184433916316,1076.5565023985364,2774.76
EVT_00066714,ALTERNATIVE_PAYMENT,True,ALLOWED,0.473011,1,2639.85,PAYMENT_FAILURE,2026-08-09 18:02:21,CUS_001914,MER_00200,2639.85,INR,WALLET,MOBILE,FAILED,TIMEOUT,2,47.34,0,False,False,0,0,0,0.443011,1172,44,40,4,0.9091,1443.36,0.8439,46,WALLET,TRAVEL,LARGE,3303.67,0.795,0.205,18,6,8,7.878856114016211,0.9091,1443.36,0.795,59.996590909090905,0,1,1,RECOVERY_REMINDER,0.4197619400833322,1108.1085575289844,0.0
EVT_00053439,ALTERNATIVE_PAYMENT,True,ALLOWED,0.426046,1,5512.36,PAYMENT_FAILURE,2026-08-09 17:46:15,CUS_001629,MER_00037,5512.36,INR,UPI,TABLET,FAILED,INSUFFICIENT_BALANCE,0,37.98,0,False,False,0,0,0,0.396046,600,67,58,9,0.8657,6848.69,0.72,83,CARD,E_COMMERCE,SMALL,979.69,0.9742,0.0258,17,6,8,8.614929516657247,0.8657,6848.69,0.9742,82.27402985074626,0,0,0,ALTERNATIVE_PAYMENT,0.44295172264214555,2441.7093578236572,5512.36
EVT_00060078,ALTERNATIVE_PAYMENT,True,ALLOWED,0.1947,0,0.0,SUBSCRIPTION_FAILURE,2026-08-26 12:14:02,CUS_001392,MER_00038,3980.46,INR,CARD,MOBILE,AT_RISK,,0,6.35,0,False,False,157,3,3,0.1647,808,42,34,8,0.8095,7598.13,0.701,8,NETBANKING,RETAIL,MEDIUM,5118.25,0.8466,0.1534,12,2,8,8.289403865182134,0.8095,7598.13,0.8466,94.77285714285715,0,0,0,ALTERNATIVE_PAYMENT,0.29857164419754767,1188.4524868625706,0.0
EVT_00057128,ALTERNATIVE_PAYMENT,True,ALLOWED,0.53139,0,0.0,PAYMENT_FAILURE,2026-08-16 23:26:41,CUS_001477,MER_00042,4919.96,INR,CARD,MOBILE,FAILED,BANK_TECHNICAL_ERROR,2,47.04,0,False,False,0,0,0,0.50139,751,44,39,5,0.8864,6564.03,0.9255,9,UPI,E_COMMERCE,SMALL,2406.16,0.9772,0.0228,23,6,8,8.501258912403761,0.8864,6564.03,0.9772,111.81727272727272,0,0,1,RECOVERY_REMINDER,0.42883371233372153,2109.8447113334164,0.0
EVT_00034295,ALTERNATIVE_PAYMENT,True,ALLOWED,0.420653,1,2441.68,PAYMENT_FAILURE,2026-08-09 18:08:57,CUS_000915,MER_00088,2441.68,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,1,62.47,0,False,False,0,0,0,0.240653,900,33,29,4,0.8788,6356.55,0.5857,55,CARD,SAAS,MEDIUM,2014.49,0.8916,0.1084,18,6,8,7.800851076186243,0.8788,6356.55,0.8916,73.99030303030302,0,0,0,ALTERNATIVE_PAYMENT,0.47196832673725597,1152.395624027823,2441.68
EVT_00027188,ALTERNATIVE_PAYMENT,True,ALLOWED,0.656774,0,0.0,PAYMENT_FAILURE,2026-08-26 12:12:37,CUS_001314,MER_00045,23264.1,INR,UPI,TABLET,FAILED,TIMEOUT,1,43.33,0,False,False,0,0,0,0.626774,1284,18,17,1,0.9444,8492.0,0.8055,86,CARD,FOOD_DELIVERY,MEDIUM,1683.01,0.9677,0.0323,12,2,8,10.054709662571682,0.9444,8492.0,0.9677,1292.4499999999998,1,1,0,ALTERNATIVE_PAYMENT,0.6883652293350588,16014.197531773742,0.0
EVT_00099229,ALTERNATIVE_PAYMENT,True,ALLOWED,0.356836,0,0.0,PAYMENT_FAILURE,2026-08-09 18:09:24,CUS_001922,MER_00109,5361.75,INR,CARD,DESKTOP,FAILED,PAYMENT_LIMIT,3,4.29,0,False,False,0,0,0,0.176836,818,49,37,12,0.7551,10724.13,0.6026,88,CARD,E_COMMERCE,SMALL,4316.36,0.9135,0.0865,18,6,8,8.587232182196212,0.7551,10724.13,0.9135,109.4234693877551,0,0,1,ALTERNATIVE_PAYMENT,0.4223801109485261,2264.69655987826,0.0
EVT_00018250,ALTERNATIVE_PAYMENT,True,ALLOWED,0.751089,0,0.0,CHECKOUT_ABANDONMENT,2026-08-16 23:26:40,CUS_000558,MER_00162,29105.93,INR,CARD,MOBILE,AT_RISK,,0,60.49,290,True,False,0,0,0,0.721089,1316,69,46,23,0.6667,13245.26,0.5199,88,WALLET,DIGITAL_SERVICES,LARGE,1610.3,0.8922,0.1078,23,6,8,10.278731569137621,0.6667,13245.26,0.8922,421.8250724637681,1,0,0,RECOVERY_REMINDER,0.8483463148597067,24691.908456064582,0.0
EVT_00070093,ALTERNATIVE_PAYMENT,True,ALLOWED,0.79318,1,11490.41,CHECKOUT_ABANDONMENT,2026-08-09 18:11:31,CUS_000691,MER_00159,11490.41,INR,CARD,MOBILE,AT_RISK,,0,12.49,351,True,False,0,0,0,0.76318,1495,58,55,3,0.9483,8748.08,0.6623,41,CARD,EDUCATION,MEDIUM,1436.79,0.8598,0.1402,18,6,8,9.349355078718581,0.9483,8748.08,0.8598,198.1105172413793,1,1,0,RECOVERY_REMINDER,0.881348678729945,10127.057671565348,11490.41
EVT_00025494,ALTERNATIVE_PAYMENT,True,ALLOWED,0.680383,0,0.0,PAYMENT_FAILURE,2026-08-22 21:03:24,CUS_001758,MER_00142,5914.5,INR,CARD,MOBILE,FAILED,TIMEOUT,0,24.88,0,False,False,0,0,0,0.650383,924,44,41,3,0.9318,3254.62,0.7637,45,NETBANKING,RETAIL,MEDIUM,2317.11,0.8986,0.1014,21,5,8,8.685331303693717,0.9318,3254.62,0.8986,134.42045454545453,0,1,0,RETRY_LATER,0.7963609232092256,4710.076680320964,0.0
EVT_00056582,ALTERNATIVE_PAYMENT,True,ALLOWED,0.776518,0,0.0,CHECKOUT_ABANDONMENT,2026-08-26 12:10:40,CUS_001940,MER_00017,4212.53,INR,NETBANKING,MOBILE,AT_RISK,,0,17.13,547,True,False,0,0,0,0.746518,335,41,36,5,0.878,5807.45,0.9088,85,NETBANKING,E_COMMERCE,SMALL,2871.65,0.97,0.03,12,2,8,8.34605605515858,0.878,5807.45,0.97,102.74463414634145,0,0,0,RECOVERY_REMINDER,0.8376789044989229,3528.7475155688476,4212.53
EVT_00054831,ALTERNATIVE_PAYMENT,True,ALLOWED,0.390249,0,0.0,PAYMENT_FAILURE,2026-08-09 18:14:36,CUS_001643,MER_00069,2433.72,INR,UPI,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,3,62.32,0,False,False,0,0,0,0.210249,687,74,69,5,0.9324,3006.3,0.3934,70,UPI,E_COMMERCE,SMALL,12615.7,0.7608,0.2392,18,6,8,7.7975870391718045,0.9324,3006.3,0.7608,32.888108108108106,0,1,1,ALTERNATIVE_PAYMENT,0.43615911488157705,1061.4891610695915,0.0
EVT_00069303,ALTERNATIVE_PAYMENT,True,ALLOWED,0.462049,0,0.0,SUBSCRIPTION_FAILURE,2026-08-09 18:27:13,CUS_000503,MER_00047,8105.21,INR,CARD,DESKTOP,AT_RISK,,0,32.15,0,False,False,522,20,2,0.432049,1445,60,58,2,0.9667,7863.47,0.4292,78,WALLET,DIGITAL_SERVICES,SMALL,5866.47,0.813,0.187,18,6,8,9.00038571358843,0.9667,7863.47,0.813,135.08683333333335,0,1,0,ALTERNATIVE_PAYMENT,0.49548276327884583,4015.991847755334,0.0
EVT_00045646,ALTERNATIVE_PAYMENT,True,ALLOWED,0.31176,0,0.0,PAYMENT_FAILURE,2026-08-16 23:24:15,CUS_000748,MER_00158,2931.23,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,0.46,0,False,False,0,0,0,0.28176,492,64,54,10,0.8438,2960.63,0.7242,54,UPI,SAAS,MEDIUM,23542.32,0.8428,0.1572,23,6,8,7.9835185046775266,0.8438,2960.63,0.8428,45.80046875,0,0,0,ALTERNATIVE_PAYMENT,0.4336881681479092,1271.239769120196,0.0
EVT_00025155,ALTERNATIVE_PAYMENT,True,ALLOWED,0.431748,0,0.0,PAYMENT_FAILURE,2026-08-26 12:07:00,CUS_000888,MER_00044,24293.73,INR,WALLET,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,3,49.65,0,False,False,0,0,0,0.251748,313,6,5,1,0.8333,30623.59,0.6112,77,UPI,TRAVEL,LARGE,2229.13,0.966,0.034,12,2,8,10.098014733380431,0.8333,30623.59,0.966,4048.955,1,0,1,ALTERNATIVE_PAYMENT,0.415004619125195,10082.010165780322,0.0
EVT_00021052,ALTERNATIVE_PAYMENT,True,ALLOWED,0.802668,1,2987.98,CHECKOUT_ABANDONMENT,2026-08-09 18:44:55,CUS_000964,MER_00016,2987.98,INR,CARD,MOBILE,AT_RISK,,0,25.31,683,True,True,0,0,0,0.772668,349,6,6,0,1.0,3234.25,0.8793,79,NETBANKING,DIGITAL_SERVICES,MEDIUM,5120.98,0.9357,0.0643,18,6,8,8.002687471060481,1.0,3234.25,0.9357,497.99666666666667,0,1,0,RECOVERY_REMINDER,0.9013497041467625,2693.2148889964433,2987.98
EVT_00071850,ALTERNATIVE_PAYMENT,True,ALLOWED,0.796255,0,0.0,CHECKOUT_ABANDONMENT,2026-08-09 18:44:59,CUS_001513,MER_00098,3828.26,INR,UPI,MOBILE,AT_RISK,,0,53.04,583,True,False,0,0,0,0.766255,1123,11,11,0,1.0,6197.83,0.7021,7,UPI,DIGITAL_SERVICES,SMALL,599.1,0.88,0.12,18,6,8,8.250426852018697,1.0,6197.83,0.88,348.0236363636364,0,1,0,RECOVERY_REMINDER,0.9545835693161455,3654.3940950702276,3828.26
EVT_00044112,ALTERNATIVE_PAYMENT,True,ALLOWED,0.753536,1,1831.89,CHECKOUT_ABANDONMENT,2026-08-09 18:03:10,CUS_001352,MER_00172,1831.89,INR,UPI,MOBILE,AT_RISK,,0,3.62,154,True,True,0,0,0,0.723536,606,75,67,8,0.8933,4056.07,0.3729,75,CARD,E_COMMERCE,SMALL,8580.85,0.8235,0.1765,18,6,8,7.513649235127904,0.8933,4056.07,0.8235,24.4252,0,0,0,RECOVERY_REMINDER,0.8437155203627523,1545.5940245973225,1831.89
EVT_00049601,ALTERNATIVE_PAYMENT,True,ALLOWED,0.508312,1,5851.46,CHECKOUT_ABANDONMENT,2026-08-26 13:51:39,CUS_001974,MER_00067,5851.46,INR,CARD,MOBILE,AT_RISK,,0,21.91,58,False,False,0,0,0,0.478312,531,21,19,2,0.9048,9049.83,0.6761,44,CARD,TRAVEL,SMALL,6615.57,0.8781,0.1219,13,2,8,8.674617364655678,0.9048,9049.83,0.8781,278.6409523809524,0,1,0,RECOVERY_REMINDER,0.7166992938155198,4193.737249789761,0.0
EVT_00032524,ALTERNATIVE_PAYMENT,True,ALLOWED,0.290656,1,1065.59,SUBSCRIPTION_FAILURE,2026-08-09 17:42:59,CUS_000452,MER_00041,1065.59,INR,NETBANKING,MOBILE,AT_RISK,,0,47.06,0,False,False,578,2,2,0.260656,1389,71,64,7,0.9014,1204.51,0.5874,60,UPI,TRAVEL,MEDIUM,3690.69,0.8746,0.1254,17,6,8,6.972221922536576,0.9014,1204.51,0.8746,15.008309859154929,0,1,0,RECOVERY_REMINDER,0.42041254141115936,447.98740000231726,0.0
EVT_00027644,ALTERNATIVE_PAYMENT,True,ALLOWED,0.454272,1,3858.26,PAYMENT_FAILURE,2026-08-16 23:58:56,CUS_000087,MER_00079,3858.26,INR,CARD,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,2,8.43,0,False,False,0,0,0,0.274272,172,58,49,9,0.8448,4146.12,0.7326,1,UPI,FOOD_DELIVERY,LARGE,412.23,0.9077,0.0923,23,6,8,8.258230734235635,0.8448,4146.12,0.9077,66.52172413793105,0,0,1,ALTERNATIVE_PAYMENT,0.4328145135289062,1669.9109249680378,3858.26
EVT_00091481,ALTERNATIVE_PAYMENT,True,ALLOWED,0.281041,0,0.0,SUBSCRIPTION_FAILURE,2026-08-26 12:58:31,CUS_001712,MER_00107,5206.37,INR,CARD,MOBILE,AT_RISK,,0,6.69,0,False,False,310,2,2,0.251041,720,79,64,15,0.8101,4325.23,0.8928,18,UPI,E_COMMERCE,SMALL,15795.0,0.9309,0.0691,12,2,8,8.557830208829282,0.8101,4325.23,0.9309,65.90341772151899,0,0,0,RECOVERY_REMINDER,0.3985541277280197,2075.02025397933,0.0
EVT_00021565,ALTERNATIVE_PAYMENT,True,ALLOWED,0.392823,1,509.48,PAYMENT_FAILURE,2026-08-09 16:48:53,CUS_000200,MER_00018,509.48,INR,UPI,DESKTOP,FAILED,ISSUER_DECLINE,1,22.61,0,False,False,0,0,0,0.212823,1443,14,11,3,0.7857,1117.39,0.4094,89,NETBANKING,E_COMMERCE,SMALL,8469.12,0.8917,0.1083,16,6,8,6.235351459560092,0.7857,1117.39,0.8917,36.39142857142857,0,0,0,ALTERNATIVE_PAYMENT,0.49230054934073997,250.8172838781202,509.48
EVT_00032697,ALTERNATIVE_PAYMENT,True,ALLOWED,0.774371,1,2820.03,CHECKOUT_ABANDONMENT,2026-08-17 00:15:09,CUS_000145,MER_00163,2820.03,INR,WALLET,DESKTOP,AT_RISK,,0,51.28,223,True,False,0,0,0,0.744371,1489,29,28,1,0.9655,3316.94,0.7474,52,CARD,E_COMMERCE,SMALL,1788.31,0.8092,0.1908,0,0,8,7.944857345472213,0.9655,3316.94,0.8092,97.24241379310345,0,1,0,RECOVERY_REMINDER,0.9230751394966248,2603.099585634667,2820.03
EVT_00068165,ALTERNATIVE_PAYMENT,True,ALLOWED,0.594125,0,0.0,PAYMENT_FAILURE,2026-08-09 16:56:03,CUS_000308,MER_00016,2971.04,INR,CARD,MOBILE,FAILED,TIMEOUT,1,6.67,0,False,False,0,0,0,0.564125,844,13,12,1,0.9231,3182.83,0.7198,81,CARD,DIGITAL_SERVICES,MEDIUM,5120.98,0.9357,0.0643,16,6,8,7.997003864697281,0.9231,3182.83,0.9357,228.54153846153847,0,1,0,ALTERNATIVE_PAYMENT,0.6305595732027278,1873.4177143682325,0.0
EVT_00030106,ALTERNATIVE_PAYMENT,True,ALLOWED,0.791393,1,11777.45,CHECKOUT_ABANDONMENT,2026-08-26 12:50:59,CUS_001718,MER_00188,11777.45,INR,CARD,DESKTOP,AT_RISK,,0,38.19,246,True,False,0,0,0,0.761393,587,20,19,1,0.95,4341.38,0.7465,86,CARD,RETAIL,SMALL,9937.08,0.8407,0.1593,12,2,8,9.37402686960094,0.95,4341.38,0.8407,588.8725000000001,1,1,0,RECOVERY_REMINDER,0.9232495060830248,10873.52489541752,11777.45
EVT_00055378,ALTERNATIVE_PAYMENT,True,ALLOWED,0.66174,1,1867.9,SUBSCRIPTION_FAILURE,2026-08-09 16:57:32,CUS_001430,MER_00039,1867.9,INR,WALLET,MOBILE,AT_RISK,,0,40.56,0,False,False,107,14,0,0.63174,1187,24,23,1,0.9583,2234.09,0.2085,13,UPI,DIGITAL_SERVICES,SMALL,6776.92,0.7982,0.2018,16,6,8,7.533105301476257,0.9583,2234.09,0.7982,77.82916666666667,0,1,0,ALTERNATIVE_PAYMENT,0.5488181126874533,1025.137352688894,1867.9
EVT_00046879,ALTERNATIVE_PAYMENT,True,ALLOWED,0.568236,1,1632.33,PAYMENT_FAILURE,2026-08-17 00:11:12,CUS_001571,MER_00189,1632.33,INR,CARD,DESKTOP,FAILED,NETWORK_ERROR,1,13.86,0,False,False,0,0,0,0.538236,146,64,62,2,0.9688,2204.06,0.8095,88,CARD,E_COMMERCE,LARGE,1688.36,0.8609,0.1391,0,0,8,7.398376154612199,0.9688,2204.06,0.8609,25.50515625,0,1,0,ALTERNATIVE_PAYMENT,0.5453142027249599,890.1327325340337,1632.33
EVT_00071617,ALTERNATIVE_PAYMENT,True,ALLOWED,0.435743,1,1848.69,PAYMENT_FAILURE,2026-08-22 20:47:56,CUS_001202,MER_00180,1848.69,INR,WALLET,MOBILE,FAILED,PAYMENT_LIMIT,2,16.21,0,False,False,0,0,0,0.255743,731,73,67,6,0.9178,3702.24,0.601,47,UPI,EDUCATION,SMALL,8065.97,0.802,0.198,20,5,8,7.522773336463789,0.9178,3702.24,0.802,25.324520547945205,0,1,1,ALTERNATIVE_PAYMENT,0.4436825156361366,820.2314298313694,1848.69
EVT_00090924,ALTERNATIVE_PAYMENT,True,ALLOWED,0.390674,0,0.0,PAYMENT_FAILURE,2026-08-09 16:57:58,CUS_000268,MER_00162,5334.9,INR,WALLET,MOBILE,FAILED,INSUFFICIENT_BALANCE,0,58.59,0,False,False,0,0,0,0.360674,539,58,47,11,0.8103,4794.91,0.5588,9,UPI,DIGITAL_SERVICES,LARGE,1610.3,0.8922,0.1078,16,6,8,8.582212846790167,0.8103,4794.91,0.8922,91.98103448275862,0,0,0,RECOVERY_REMINDER,0.43547864981455614,2323.2350488956754,5334.9
EVT_00051754,ALTERNATIVE_PAYMENT,True,ALLOWED,0.779575,0,0.0,CHECKOUT_ABANDONMENT,2026-08-26 12:43:24,CUS_001389,MER_00143,824.53,INR,UPI,MOBILE,AT_RISK,,0,65.17,870,True,False,0,0,0,0.749575,1339,23,21,2,0.913,2102.83,0.9232,70,UPI,RETAIL,MEDIUM,1410.83,0.967,0.033,12,2,8,6.716025604310987,0.913,2102.83,0.967,35.84913043478261,0,1,0,RECOVERY_REMINDER,0.8926026479515479,735.9776613154897,824.53
EVT_00091368,ALTERNATIVE_PAYMENT,True,ALLOWED,0.635451,1,30700.22,SUBSCRIPTION_FAILURE,2026-08-09 16:58:30,CUS_000119,MER_00183,30700.22,INR,CARD,DESKTOP,AT_RISK,,0,20.79,0,False,False,812,18,1,0.605451,390,44,42,2,0.9545,18877.88,0.9126,27,CARD,DIGITAL_SERVICES,SMALL,7807.06,0.8681,0.1319,16,6,8,10.33205767219938,0.9545,18877.88,0.8681,697.7322727272727,1,1,0,RECOVERY_REMINDER,0.623605688678214,19144.831835672678,0.0
EVT_00010266,ALTERNATIVE_PAYMENT,True,ALLOWED,0.220345,1,2025.69,PAYMENT_FAILURE,2026-08-17 00:09:14,CUS_001237,MER_00189,2025.69,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,3,8.34,0,False,False,0,0,0,0.190345,36,29,28,1,0.9655,3210.56,0.8227,84,CARD,E_COMMERCE,LARGE,1688.36,0.8609,0.1391,0,0,8,7.614159199383722,0.9655,3210.56,0.8609,69.85137931034483,0,1,1,ALTERNATIVE_PAYMENT,0.2994771050980112,606.6477770259903,2025.69
EVT_00005698,ALTERNATIVE_PAYMENT,True,ALLOWED,0.768591,1,1333.59,CHECKOUT_ABANDONMENT,2026-08-09 17:11:26,CUS_001379,MER_00178,1333.59,INR,CARD,DESKTOP,AT_RISK,,0,66.97,261,True,True,0,0,0,0.738591,769,68,60,8,0.8824,1501.34,0.8044,36,CARD,EDUCATION,SMALL,7809.93,0.9459,0.0541,17,6,8,7.196379407559672,0.8824,1501.34,0.9459,19.61161764705882,0,0,0,RECOVERY_REMINDER,0.8639281301662379,1152.1259151083932,1333.59
EVT_00079267,ALTERNATIVE_PAYMENT,True,ALLOWED,0.395737,1,3282.41,PAYMENT_FAILURE,2026-08-26 12:41:58,CUS_001465,MER_00101,3282.41,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,1,68.23,0,False,False,0,0,0,0.215737,1282,29,23,6,0.7931,2983.11,0.4327,36,CARD,FOOD_DELIVERY,SMALL,3940.25,0.8648,0.1352,12,2,8,8.09663779547922,0.7931,2983.11,0.8648,113.18655172413793,0,0,0,ALTERNATIVE_PAYMENT,0.45133982464086125,1481.4823537994093,3282.41
EVT_00043934,ALTERNATIVE_PAYMENT,True,ALLOWED,0.680474,1,12204.41,PAYMENT_FAILURE,2026-08-26 12:23:12,CUS_000919,MER_00196,12204.41,INR,NETBANKING,DESKTOP,FAILED,TIMEOUT,0,50.04,0,False,False,0,0,0,0.650474,404,68,60,8,0.8824,7969.08,0.898,73,CARD,SAAS,SMALL,9200.06,0.9131,0.0869,12,2,8,9.409634575052676,0.8824,7969.08,0.9131,179.47661764705882,1,0,0,RETRY_LATER,0.7146539031424535,8721.92924205079,12204.41
EVT_00003638,ALTERNATIVE_PAYMENT,True,ALLOWED,0.791546,1,10586.23,CHECKOUT_ABANDONMENT,2026-08-09 17:12:09,CUS_000956,MER_00111,10586.23,INR,CARD,MOBILE,AT_RISK,,0,32.37,580,True,False,0,0,0,0.761546,928,79,73,6,0.9241,9740.14,0.9158,49,CARD,SAAS,SMALL,5915.71,0.9052,0.0948,17,6,8,9.267403836864178,0.9241,9740.14,0.9052,134.00291139240505,1,1,0,RECOVERY_REMINDER,0.9670083964191704,10236.973296424514,10586.23
