event_id,action,allowed,policy_reason,simulated_success_probability,recovery_success,revenue_recovered,event_type,timestamp,customer_id,merchant_id,amount,currency,payment_method,device_type,payment_status,failure_type,retry_count,previous_attempt_hours,checkout_duration_seconds,payment_page_reached,payment_attempted,subscription_age_days,successful_cycles,failed_cycles,true_recovery_probability,customer_tenure_days,total_transactions,successful_transactions,failed_transactions,historical_success_rate,avg_transaction_amount,previous_recovery_success_rate,days_since_last_success,preferred_payment_method,merchant_category,merchant_size,avg_transaction_amount_merchant,historical_success_rate_merchant,historical_failure_rate,event_hour,day_of_week,month,log_amount,customer_success_rate,customer_avg_transaction_amount,merchant_success_rate,amount_per_customer_transaction,high_value,strong_customer_history,repeated_failure,chosen_action,chosen_probability,expected_value,actual_recovered
EVT_00007472,ALTERNATIVE_PAYMENT,True,ALLOWED,0.199234,0,0.0,PAYMENT_FAILURE,2026-08-27 09:13:47,CUS_000154,MER_00165,1345.25,INR,CARD,DESKTOP,FAILED,INSUFFICIENT_BALANCE,3,58.88,0,False,False,0,0,0,0.169234,461,44,39,5,0.8864,3045.4,0.9114,76,UPI,SAAS,SMALL,10559.09,0.8386,0.1614,9,3,8,7.205078228470598,0.8864,3045.4,0.8386,30.573863636363637,0,0,1,ALTERNATIVE_PAYMENT,0.2260399812716567,304.0802848056962,0.0
EVT_00000708,ALTERNATIVE_PAYMENT,True,ALLOWED,0.739959,0,0.0,CHECKOUT_ABANDONMENT,2026-08-17 18:48:01,CUS_001738,MER_00082,11292.61,INR,UPI,MOBILE,AT_RISK,,0,44.5,77,True,False,0,0,0,0.709959,176,42,37,5,0.881,16455.98,0.5136,57,CARD,DIGITAL_SERVICES,SMALL,5119.5,0.9572,0.0428,18,0,8,9.331992358026849,0.881,16455.98,0.9572,268.87166666666667,1,0,0,RECOVERY_REMINDER,0.8497572427372677,9595.977136907297,11292.61
EVT_00000215,ALTERNATIVE_PAYMENT,True,ALLOWED,0.405885,1,8106.52,PAYMENT_FAILURE,2026-08-09 07:39:41,CUS_001342,MER_00169,8106.52,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,3,29.07,0,False,False,0,0,0,0.225885,231,25,23,2,0.92,6527.18,0.9126,1,NETBANKING,FOOD_DELIVERY,SMALL,4115.41,0.9528,0.0472,7,6,8,9.00054730503011,0.92,6527.18,0.9528,324.2608,0,1,1,ALTERNATIVE_PAYMENT,0.44903704678602285,3640.12780051183,8106.52
EVT_00001652,ALTERNATIVE_PAYMENT,True,ALLOWED,0.443595,1,10712.75,PAYMENT_FAILURE,2026-08-09 07:35:00,CUS_000354,MER_00089,10712.75,INR,UPI,DESKTOP,FAILED,INSUFFICIENT_BALANCE,0,41.1,0,False,False,0,0,0,0.413595,669,37,34,3,0.9189,4781.23,0.6105,6,UPI,SAAS,MEDIUM,416.38,0.9005,0.0995,7,6,8,9.279283242213092,0.9189,4781.23,0.9005,289.5337837837838,1,1,0,ALTERNATIVE_PAYMENT,0.42443683715433794,4546.885727225133,10712.75
EVT_00002864,ALTERNATIVE_PAYMENT,True,ALLOWED,0.349273,0,0.0,PAYMENT_FAILURE,2026-08-27 09:27:07,CUS_000365,MER_00125,1913.42,INR,UPI,MOBILE,FAILED,TIMEOUT,3,12.81,0,False,False,0,0,0,0.319273,200,61,48,13,0.7869,2459.74,0.8209,32,CARD,E_COMMERCE,MEDIUM,4606.05,0.8105,0.1895,9,3,8,7.557169983677077,0.7869,2459.74,0.8105,31.36754098360656,0,0,1,ALTERNATIVE_PAYMENT,0.4419076624912302,845.5549595639698,0.0
EVT_00006674,ALTERNATIVE_PAYMENT,True,ALLOWED,0.632202,1,17457.77,SUBSCRIPTION_FAILURE,2026-08-23 01:13:28,CUS_000851,MER_00055,17457.77,INR,CARD,MOBILE,AT_RISK,,0,49.16,0,False,False,853,19,0,0.602202,1470,16,13,3,0.8125,24542.93,0.771,21,NETBANKING,DIGITAL_SERVICES,LARGE,4613.21,0.7204,0.2796,1,6,8,9.76759738017671,0.8125,24542.93,0.7204,1091.110625,1,0,0,ALTERNATIVE_PAYMENT,0.529414045841833,9242.388647076177,17457.77
EVT_00008886,ALTERNATIVE_PAYMENT,True,ALLOWED,0.53406,0,0.0,PAYMENT_FAILURE,2026-08-09 06:54:38,CUS_001199,MER_00024,2888.9,INR,CARD,MOBILE,FAILED,NETWORK_ERROR,1,60.83,0,False,False,0,0,0,0.50406,1210,78,64,14,0.8205,2163.96,0.9118,74,UPI,DIGITAL_SERVICES,SMALL,6952.02,0.952,0.048,6,6,8,7.968977178431688,0.8205,2163.96,0.952,37.037179487179486,0,0,0,ALTERNATIVE_PAYMENT,0.552500623404725,1596.1190509539103,0.0
EVT_00007262,ALTERNATIVE_PAYMENT,True,ALLOWED,0.658096,0,0.0,SUBSCRIPTION_FAILURE,2026-08-17 18:48:34,CUS_001144,MER_00102,6623.83,INR,NETBANKING,DESKTOP,AT_RISK,,0,3.77,0,False,False,862,13,0,0.628096,1271,45,37,8,0.8222,4084.25,0.8791,89,CARD,DIGITAL_SERVICES,MEDIUM,1989.33,0.9744,0.0256,18,0,8,8.79857999014783,0.8222,4084.25,0.9744,147.19622222222222,0,0,0,ALTERNATIVE_PAYMENT,0.5922467575427887,3922.9418400146496,0.0
EVT_00000105,ALTERNATIVE_PAYMENT,True,ALLOWED,0.344094,1,17395.38,PAYMENT_FAILURE,2026-08-23 02:07:43,CUS_001935,MER_00005,17395.38,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,37.64,0,False,False,0,0,0,0.314094,245,15,12,3,0.8,10881.09,0.8536,39,WALLET,EDUCATION,SMALL,832.59,0.9375,0.0625,2,6,8,9.764017417581043,0.8,10881.09,0.9375,1159.692,1,0,0,ALTERNATIVE_PAYMENT,0.43280422856859585,7528.794021557581,17395.38
EVT_00000869,ALTERNATIVE_PAYMENT,True,ALLOWED,0.551297,0,0.0,CHECKOUT_ABANDONMENT,2026-08-07 20:16:01,CUS_001489,MER_00108,1737.04,INR,UPI,MOBILE,AT_RISK,,0,26.47,371,False,False,0,0,0,0.521297,193,35,31,4,0.8857,2383.74,0.7848,2,CARD,RETAIL,SMALL,3048.05,0.8679,0.1321,20,4,8,7.460513320520221,0.8857,2383.74,0.8679,49.629714285714286,0,0,0,RECOVERY_REMINDER,0.6877124446813395,1194.584024909274,0.0
EVT_00003633,ALTERNATIVE_PAYMENT,True,ALLOWED,0.200411,0,0.0,PAYMENT_FAILURE,2026-08-07 19:38:04,CUS_000150,MER_00139,1915.97,INR,UPI,DESKTOP,FAILED,INSUFFICIENT_BALANCE,3,35.84,0,False,False,0,0,0,0.170411,115,68,55,13,0.8088,2522.05,0.8067,43,NETBANKING,FOOD_DELIVERY,SMALL,4070.36,0.9874,0.0126,19,4,8,7.558501093470921,0.8088,2522.05,0.9874,28.176029411764706,0,0,1,ALTERNATIVE_PAYMENT,0.23013117860064433,440.92443426347654,0.0
EVT_00003877,ALTERNATIVE_PAYMENT,True,ALLOWED,0.257817,0,0.0,PAYMENT_FAILURE,2026-08-28 02:49:17,CUS_001375,MER_00141,2982.38,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,2,36.91,0,False,False,0,0,0,0.227817,1334,54,52,2,0.963,3808.36,0.7547,13,UPI,E_COMMERCE,MEDIUM,5168.9,0.7,0.3,2,4,8,8.00081216493655,0.963,3808.36,0.7,55.22925925925926,0,1,1,RECOVERY_REMINDER,0.3887342583652236,1159.3532774632756,0.0
EVT_00001639,ALTERNATIVE_PAYMENT,True,ALLOWED,0.428154,1,5791.74,PAYMENT_FAILURE,2026-08-19 03:57:50,CUS_001625,MER_00089,5791.74,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,1,24.81,0,False,False,0,0,0,0.248154,843,66,58,8,0.8788,13674.78,0.7891,38,UPI,SAAS,MEDIUM,416.38,0.9005,0.0995,3,2,8,8.664360688335567,0.8788,13674.78,0.9005,87.75363636363636,0,0,0,ALTERNATIVE_PAYMENT,0.4793311250853861,2776.161250402034,5791.74
EVT_00001343,ALTERNATIVE_PAYMENT,True,ALLOWED,0.530337,1,2049.94,CHECKOUT_ABANDONMENT,2026-08-06 05:59:48,CUS_001512,MER_00156,2049.94,INR,NETBANKING,MOBILE,AT_RISK,,0,67.4,70,False,False,0,0,0,0.500337,365,46,45,1,0.9783,3721.86,0.8675,48,UPI,FOOD_DELIVERY,MEDIUM,16696.36,0.898,0.102,5,3,8,7.626053503622045,0.9783,3721.86,0.898,44.56391304347826,0,1,0,RECOVERY_REMINDER,0.7421063808161427,1521.2735542902435,0.0
EVT_00008884,ALTERNATIVE_PAYMENT,True,ALLOWED,0.513782,1,16149.91,PAYMENT_FAILURE,2026-08-28 20:18:38,CUS_000155,MER_00126,16149.91,INR,UPI,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,2,62.88,0,False,False,0,0,0,0.333782,668,56,54,2,0.9643,27208.45,0.8072,16,UPI,DIGITAL_SERVICES,SMALL,2499.99,0.8824,0.1176,20,4,8,9.68973167381261,0.9643,27208.45,0.8824,288.39125,1,1,1,ALTERNATIVE_PAYMENT,0.5468902969738042,8832.22907600021,16149.91
EVT_00003914,ALTERNATIVE_PAYMENT,True,ALLOWED,0.716094,1,1432.19,CHECKOUT_ABANDONMENT,2026-08-06 04:11:34,CUS_001250,MER_00186,1432.19,INR,UPI,TABLET,AT_RISK,,0,67.48,561,True,False,0,0,0,0.686094,1467,32,23,9,0.7188,3535.52,0.9006,6,NETBANKING,SAAS,LARGE,6624.61,0.9305,0.0695,4,3,8,7.2676580080132105,0.7188,3535.52,0.9305,44.7559375,0,0,0,RECOVERY_REMINDER,0.816064354847899,1168.7592083696125,1432.19
EVT_00003664,ALTERNATIVE_PAYMENT,True,ALLOWED,0.779323,0,0.0,CHECKOUT_ABANDONMENT,2026-08-22 12:55:22,CUS_000285,MER_00197,3290.55,INR,UPI,MOBILE,AT_RISK,,0,19.02,882,True,False,0,0,0,0.749323,678,54,49,5,0.9074,1502.12,0.6401,6,NETBANKING,E_COMMERCE,SMALL,1239.03,0.945,0.055,12,5,8,8.09911385743512,0.9074,1502.12,0.945,60.93611111111112,0,1,0,RECOVERY_REMINDER,0.8910483731384407,2932.039224230696,3290.55
EVT_00008538,ALTERNATIVE_PAYMENT,True,ALLOWED,0.640994,1,2988.06,PAYMENT_FAILURE,2026-08-06 04:05:03,CUS_000236,MER_00045,2988.06,INR,NETBANKING,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,1,33.1,0,False,False,0,0,0,0.610994,1087,63,61,2,0.9683,2198.67,0.5842,52,WALLET,FOOD_DELIVERY,MEDIUM,1683.01,0.9677,0.0323,4,3,8,8.002714235685678,0.9683,2198.67,0.9677,47.42952380952381,0,1,0,RETRY_LATER,0.6914891898719654,2066.2111886888247,0.0
EVT_00000049,ALTERNATIVE_PAYMENT,True,ALLOWED,0.567531,0,0.0,SUBSCRIPTION_FAILURE,2026-08-28 20:51:19,CUS_000955,MER_00101,3181.77,INR,CARD,TABLET,AT_RISK,,0,11.5,0,False,False,574,17,1,0.537531,1184,22,21,1,0.9545,2211.99,0.45,2,UPI,FOOD_DELIVERY,SMALL,3940.25,0.8648,0.1352,20,4,8,8.065507165796019,0.9545,2211.99,0.8648,144.6259090909091,0,1,0,ALTERNATIVE_PAYMENT,0.537547255780223,1710.3517320238402,0.0
EVT_00001098,ALTERNATIVE_PAYMENT,True,ALLOWED,0.641967,0,0.0,PAYMENT_FAILURE,2026-08-19 04:12:47,CUS_000643,MER_00036,12698.63,INR,WALLET,MOBILE,FAILED,TIMEOUT,0,63.51,0,False,False,0,0,0,0.611967,1285,17,15,2,0.8824,9801.92,0.9254,9,NETBANKING,SAAS,MEDIUM,1103.05,0.7,0.3,4,2,8,9.449328138164017,0.8824,9801.92,0.7,746.9782352941176,1,0,0,RETRY_LATER,0.569562389386426,7232.66204473415,12698.63
EVT_00006434,ALTERNATIVE_PAYMENT,True,ALLOWED,0.64164,0,0.0,SUBSCRIPTION_FAILURE,2026-08-06 03:31:10,CUS_000274,MER_00117,3498.08,INR,CARD,MOBILE,AT_RISK,,0,43.76,0,False,False,319,19,0,0.61164,1439,37,32,5,0.8649,11819.32,0.7243,13,WALLET,TRAVEL,SMALL,11500.96,0.8461,0.1539,3,3,8,8.160255355781654,0.8649,11819.32,0.8461,94.5427027027027,0,0,0,ALTERNATIVE_PAYMENT,0.5521614927560591,1931.5050745801152,0.0
EVT_00000497,ALTERNATIVE_PAYMENT,True,ALLOWED,0.207823,0,0.0,SUBSCRIPTION_FAILURE,2026-08-06 02:19:04,CUS_000403,MER_00135,3533.28,INR,CARD,MOBILE,AT_RISK,,0,53.84,0,False,False,774,1,3,0.177823,501,59,52,7,0.8814,4659.44,0.7415,32,UPI,FOOD_DELIVERY,SMALL,9749.43,0.833,0.167,2,3,8,8.170264880074983,0.8814,4659.44,0.833,59.886101694915254,0,0,0,RECOVERY_REMINDER,0.3820459298677635,1349.8752430831714,0.0
EVT_00000482,ALTERNATIVE_PAYMENT,True,ALLOWED,0.564485,0,0.0,CHECKOUT_ABANDONMENT,2026-08-28 20:52:05,CUS_000778,MER_00079,5449.91,INR,UPI,MOBILE,AT_RISK,,0,62.85,863,False,False,0,0,0,0.534485,204,72,63,9,0.875,3888.84,0.8504,80,CARD,FOOD_DELIVERY,LARGE,412.23,0.9077,0.0923,20,4,8,8.603537846196001,0.875,3888.84,0.9077,75.69319444444444,0,0,0,RECOVERY_REMINDER,0.729073846643214,3973.386847559318,5449.91
EVT_00005199,ALTERNATIVE_PAYMENT,True,ALLOWED,0.625651,1,1816.57,PAYMENT_FAILURE,2026-08-06 06:06:06,CUS_001049,MER_00039,1816.57,INR,UPI,MOBILE,FAILED,TIMEOUT,0,57.57,0,False,False,0,0,0,0.595651,1012,14,12,2,0.8571,2265.92,0.3675,54,CARD,DIGITAL_SERVICES,SMALL,6776.92,0.7982,0.2018,6,3,8,7.505255723108928,0.8571,2265.92,0.7982,129.755,0,0,0,ALTERNATIVE_PAYMENT,0.6000496819157373,1090.0322506776708,1816.57
EVT_00006098,ALTERNATIVE_PAYMENT,True,ALLOWED,0.62034,1,2313.17,SUBSCRIPTION_FAILURE,2026-08-19 04:43:53,CUS_001221,MER_00101,2313.17,INR,UPI,MOBILE,AT_RISK,,0,12.2,0,False,False,482,13,0,0.59034,985,56,45,11,0.8036,3614.13,0.9565,48,UPI,FOOD_DELIVERY,SMALL,3940.25,0.8648,0.1352,4,2,8,7.74680637091512,0.8036,3614.13,0.8648,41.306607142857146,0,0,0,RECOVERY_REMINDER,0.5011801085397863,1159.3147916709777,2313.17
EVT_00007240,ALTERNATIVE_PAYMENT,True,ALLOWED,0.192354,0,0.0,PAYMENT_FAILURE,2026-08-06 01:10:09,CUS_000829,MER_00169,3194.54,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,3,3.21,0,False,False,0,0,0,0.162354,1299,50,39,11,0.78,4767.17,0.3192,44,UPI,FOOD_DELIVERY,SMALL,4115.41,0.9528,0.0472,1,3,8,8.06951136661487,0.78,4767.17,0.9528,63.8908,0,0,1,ALTERNATIVE_PAYMENT,0.18445625562300091,589.2528868379013,0.0
EVT_00004082,ALTERNATIVE_PAYMENT,True,ALLOWED,0.307969,0,0.0,PAYMENT_FAILURE,2026-08-28 21:29:17,CUS_001124,MER_00122,2679.25,INR,NETBANKING,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,45.02,0,False,False,0,0,0,0.277969,388,49,42,7,0.8571,2513.45,0.8455,83,UPI,TRAVEL,LARGE,1261.74,0.7975,0.2025,21,4,8,7.893665352736349,0.8571,2513.45,0.7975,54.67857142857143,0,0,0,ALTERNATIVE_PAYMENT,0.37271050292824637,998.584614970504,0.0
EVT_00008935,ALTERNATIVE_PAYMENT,True,ALLOWED,0.437344,1,16086.1,PAYMENT_FAILURE,2026-08-22 12:40:11,CUS_000359,MER_00114,16086.1,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,1,14.59,0,False,False,0,0,0,0.257344,163,50,47,3,0.94,8752.36,0.5219,2,CARD,FOOD_DELIVERY,MEDIUM,5161.89,0.7179,0.2821,12,5,8,9.685772987570402,0.94,8752.36,0.7179,321.722,1,1,0,ALTERNATIVE_PAYMENT,0.4956791406765869,7973.544224837645,16086.1
EVT_00003569,ALTERNATIVE_PAYMENT,True,ALLOWED,0.441712,0,0.0,PAYMENT_FAILURE,2026-08-19 05:20:49,CUS_000302,MER_00142,5417.87,INR,WALLET,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,3,8.46,0,False,False,0,0,0,0.411712,1244,12,11,1,0.9167,3628.63,0.7024,57,CARD,RETAIL,MEDIUM,2317.11,0.8986,0.1014,5,2,8,8.597642585612368,0.9167,3628.63,0.8986,451.4891666666667,0,1,1,ALTERNATIVE_PAYMENT,0.4513976682876025,2445.613885085353,0.0
EVT_00004515,ALTERNATIVE_PAYMENT,True,ALLOWED,0.33581,0,0.0,PAYMENT_FAILURE,2026-08-06 01:08:16,CUS_001249,MER_00117,16332.96,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,3,7.97,0,False,False,0,0,0,0.15581,508,12,11,1,0.9167,25844.51,0.8833,1,UPI,TRAVEL,SMALL,11500.96,0.8461,0.1539,1,3,8,9.701001655035585,0.9167,25844.51,0.8461,1361.08,1,1,1,ALTERNATIVE_PAYMENT,0.39976968914836153,6529.422342072623,0.0
EVT_00003799,ALTERNATIVE_PAYMENT,True,ALLOWED,0.589413,1,7996.89,SUBSCRIPTION_FAILURE,2026-08-05 23:40:03,CUS_000356,MER_00162,7996.89,INR,CARD,DESKTOP,AT_RISK,,0,22.99,0,False,False,287,23,1,0.559413,1488,30,29,1,0.9667,6205.77,0.7294,87,CARD,DIGITAL_SERVICES,LARGE,1610.3,0.8922,0.1078,23,2,8,8.986933035873825,0.9667,6205.77,0.8922,266.563,0,1,0,ALTERNATIVE_PAYMENT,0.5276079086982736,4219.222408990137,7996.89
EVT_00004410,ALTERNATIVE_PAYMENT,True,ALLOWED,0.845863,1,32344.54,CHECKOUT_ABANDONMENT,2026-08-28 21:38:38,CUS_001995,MER_00178,32344.54,INR,NETBANKING,MOBILE,AT_RISK,,0,24.81,331,True,False,0,0,0,0.815863,1138,41,40,1,0.9756,44428.82,0.4185,10,UPI,EDUCATION,SMALL,7809.93,0.9459,0.0541,21,4,8,10.384231423345682,0.9756,44428.82,0.9459,788.8912195121951,1,1,0,RECOVERY_REMINDER,0.8980925423344973,29048.390159239843,32344.54
EVT_00003360,ALTERNATIVE_PAYMENT,True,ALLOWED,0.542357,0,0.0,PAYMENT_FAILURE,2026-08-19 05:21:20,CUS_001250,MER_00070,2629.3,INR,UPI,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,0,25.78,0,False,False,0,0,0,0.362357,1467,32,23,9,0.7188,3535.52,0.9006,6,NETBANKING,DIGITAL_SERVICES,SMALL,32979.79,0.7942,0.2058,5,2,8,7.874853187107565,0.7188,3535.52,0.7942,82.165625,0,0,0,ALTERNATIVE_PAYMENT,0.6183757934819779,1625.8954738021646,0.0
EVT_00002538,ALTERNATIVE_PAYMENT,True,ALLOWED,0.413909,1,2469.97,PAYMENT_FAILURE,2026-08-05 20:56:11,CUS_000139,MER_00020,2469.97,INR,UPI,MOBILE,FAILED,TIMEOUT,3,40.85,0,False,False,0,0,0,0.383909,540,43,38,5,0.8837,3801.23,0.6823,68,NETBANKING,FOOD_DELIVERY,LARGE,3635.97,0.9772,0.0228,20,2,8,7.812366065081239,0.8837,3801.23,0.9772,57.44116279069767,0,0,1,ALTERNATIVE_PAYMENT,0.3871602169452562,956.2741210482744,2469.97
EVT_00001572,ALTERNATIVE_PAYMENT,True,ALLOWED,0.490458,1,3310.05,SUBSCRIPTION_FAILURE,2026-08-05 19:38:53,CUS_000494,MER_00135,3310.05,INR,CARD,DESKTOP,AT_RISK,,0,12.77,0,False,False,153,2,0,0.460458,916,49,44,5,0.898,5495.79,0.5861,35,CARD,FOOD_DELIVERY,SMALL,9749.43,0.833,0.167,19,2,8,8.105020638611117,0.898,5495.79,0.833,67.55204081632654,0,0,0,ALTERNATIVE_PAYMENT,0.4958615012318496,1641.3263621524839,3310.05
EVT_00004810,ALTERNATIVE_PAYMENT,True,ALLOWED,0.36336,0,0.0,PAYMENT_FAILURE,2026-08-28 21:43:06,CUS_000757,MER_00052,21642.17,INR,CARD,DESKTOP,FAILED,ISSUER_DECLINE,3,29.74,0,False,False,0,0,0,0.18336,1114,70,66,4,0.9429,8476.38,0.884,45,UPI,RETAIL,LARGE,8899.2,0.9756,0.0244,21,4,8,9.982445210217312,0.9429,8476.38,0.9756,309.1738571428571,1,1,1,ALTERNATIVE_PAYMENT,0.3660956633386653,7923.104582238161,0.0
EVT_00005733,ALTERNATIVE_PAYMENT,True,ALLOWED,0.369585,0,0.0,SUBSCRIPTION_FAILURE,2026-08-06 02:15:05,CUS_001066,MER_00136,33069.78,INR,UPI,MOBILE,AT_RISK,,0,66.65,0,False,False,638,21,3,0.339585,600,44,33,11,0.75,14683.22,0.7862,77,UPI,TRAVEL,MEDIUM,1391.97,0.9802,0.0198,2,3,8,10.406405392029708,0.75,14683.22,0.9802,751.585909090909,1,0,0,RECOVERY_REMINDER,0.40161736600764936,13281.397938052442,0.0
EVT_00004207,ALTERNATIVE_PAYMENT,True,ALLOWED,0.511265,1,14161.57,PAYMENT_FAILURE,2026-08-22 11:07:55,CUS_001646,MER_00111,14161.57,INR,CARD,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,2,46.37,0,False,False,0,0,0,0.481265,463,42,34,8,0.8095,7635.85,0.8967,75,NETBANKING,SAAS,SMALL,5915.71,0.9052,0.0948,11,5,8,9.558357847954232,0.8095,7635.85,0.9052,337.1802380952381,1,0,1,ALTERNATIVE_PAYMENT,0.3644815009897956,5161.6302899720595,14161.57
EVT_00005285,ALTERNATIVE_PAYMENT,True,ALLOWED,0.554145,1,3977.69,PAYMENT_FAILURE,2026-08-28 19:43:37,CUS_000013,MER_00072,3977.69,INR,CARD,TABLET,FAILED,BANK_TECHNICAL_ERROR,1,63.86,0,False,False,0,0,0,0.524145,1111,13,10,3,0.7692,4056.41,0.6597,76,UPI,TRAVEL,MEDIUM,4974.21,0.8851,0.1149,19,4,8,8.288707898369495,0.7692,4056.41,0.8851,305.97615384615386,0,0,0,ALTERNATIVE_PAYMENT,0.6133645653079776,2439.7740977798894,3977.69
EVT_00005873,ALTERNATIVE_PAYMENT,True,ALLOWED,0.193207,0,0.0,SUBSCRIPTION_FAILURE,2026-08-19 03:33:34,CUS_000843,MER_00127,2793.22,INR,WALLET,MOBILE,AT_RISK,,0,43.72,0,False,False,289,4,3,0.163207,1366,61,50,11,0.8197,3658.65,0.399,28,UPI,SAAS,MEDIUM,11305.04,0.8287,0.1713,3,2,8,7.935308276874544,0.8197,3658.65,0.8287,45.790491803278684,0,0,0,ALTERNATIVE_PAYMENT,0.3284333081035219,917.3864848609194,0.0
EVT_00005016,ALTERNATIVE_PAYMENT,True,ALLOWED,0.365052,1,1609.7,PAYMENT_FAILURE,2026-08-18 22:09:24,CUS_000283,MER_00041,1609.7,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,0,0.23,0,False,False,0,0,0,0.335052,1016,26,20,6,0.7692,4611.29,0.9085,33,NETBANKING,TRAVEL,MEDIUM,3690.69,0.8746,0.1254,22,1,8,7.384424146096634,0.7692,4611.29,0.8746,61.91153846153846,0,0,0,ALTERNATIVE_PAYMENT,0.4557531352480248,733.6258218087455,1609.7
EVT_00006759,ALTERNATIVE_PAYMENT,True,ALLOWED,0.538735,0,0.0,PAYMENT_FAILURE,2026-08-06 10:34:22,CUS_001288,MER_00081,7226.17,INR,WALLET,MOBILE,FAILED,TIMEOUT,2,36.06,0,False,False,0,0,0,0.508735,374,16,16,0,1.0,11312.53,0.8933,65,UPI,FOOD_DELIVERY,MEDIUM,42052.11,0.8971,0.1029,10,3,8,8.885602813906557,1.0,11312.53,0.8971,451.635625,0,1,1,RECOVERY_REMINDER,0.5241141524904409,3787.3379653018496,7226.17
EVT_00001222,ALTERNATIVE_PAYMENT,True,ALLOWED,0.412609,0,0.0,PAYMENT_FAILURE,2026-08-06 09:53:21,CUS_000755,MER_00133,2277.25,INR,CARD,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,3,48.87,0,False,False,0,0,0,0.382609,845,79,72,7,0.9114,2141.74,0.8231,89,UPI,TRAVEL,SMALL,4316.96,0.7958,0.2042,9,3,8,7.7311628833762365,0.9114,2141.74,0.7958,28.825949367088608,0,1,1,ALTERNATIVE_PAYMENT,0.3469525290598131,790.0976468014594,0.0
EVT_00003217,ALTERNATIVE_PAYMENT,True,ALLOWED,0.509869,0,0.0,PAYMENT_FAILURE,2026-08-28 15:58:19,CUS_001253,MER_00144,9285.13,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,0,57.56,0,False,False,0,0,0,0.329869,138,13,12,1,0.9231,18331.42,0.6694,61,UPI,E_COMMERCE,SMALL,11138.28,0.8359,0.1641,15,4,8,9.136277168051118,0.9231,18331.42,0.8359,714.2407692307692,0,1,0,ALTERNATIVE_PAYMENT,0.5544252566233644,5147.910583031299,0.0
EVT_00002225,ALTERNATIVE_PAYMENT,True,ALLOWED,0.44786,1,4869.28,PAYMENT_FAILURE,2026-08-22 13:39:53,CUS_000167,MER_00128,4869.28,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,1,0.03,0,False,False,0,0,0,0.26786,502,25,23,2,0.92,6875.19,0.5135,60,UPI,TRAVEL,LARGE,637.62,0.9635,0.0365,13,5,8,8.4909067092904,0.92,6875.19,0.9635,194.7712,0,1,0,ALTERNATIVE_PAYMENT,0.4108728374665928,2000.6548900193309,4869.28
EVT_00007061,ALTERNATIVE_PAYMENT,True,ALLOWED,0.405308,0,0.0,PAYMENT_FAILURE,2026-08-18 22:23:46,CUS_001212,MER_00006,4848.02,INR,CARD,DESKTOP,FAILED,TIMEOUT,3,32.45,0,False,False,0,0,0,0.375308,1179,22,20,2,0.9091,2472.79,0.7338,32,CARD,SAAS,SMALL,11987.91,0.8542,0.1458,22,1,8,8.486531901658612,0.9091,2472.79,0.8542,220.36454545454546,0,1,1,ALTERNATIVE_PAYMENT,0.3748967143625555,1817.5067691639565,0.0
EVT_00000299,ALTERNATIVE_PAYMENT,True,ALLOWED,0.603616,0,0.0,PAYMENT_FAILURE,2026-08-06 09:28:45,CUS_001093,MER_00041,4674.0,INR,CARD,TABLET,FAILED,TIMEOUT,0,41.59,0,False,False,0,0,0,0.573616,1269,57,42,15,0.7368,4995.66,0.7941,80,CARD,TRAVEL,MEDIUM,3690.69,0.8746,0.1254,9,3,8,8.449984441722787,0.7368,4995.66,0.8746,82.0,0,0,0,RETRY_LATER,0.6663684277639785,3114.606031368836,0.0
EVT_00008987,ALTERNATIVE_PAYMENT,True,ALLOWED,0.706472,1,4815.62,PAYMENT_FAILURE,2026-08-06 09:26:42,CUS_000206,MER_00120,4815.62,INR,WALLET,MOBILE,FAILED,BANK_TECHNICAL_ERROR,0,71.62,0,False,False,0,0,0,0.676472,420,64,59,5,0.9219,3418.34,0.4829,46,UPI,E_COMMERCE,SMALL,2459.82,0.952,0.048,9,3,8,8.47982771624422,0.9219,3418.34,0.952,75.2440625,0,1,0,RETRY_LATER,0.7535315833780625,3628.721763547065,4815.62
