event_id,event_type,timestamp,customer_id,merchant_id,amount,currency,payment_method,device_type,payment_status,failure_type,retry_count,previous_attempt_hours,checkout_duration_seconds,payment_page_reached,payment_attempted,subscription_age_days,successful_cycles,failed_cycles,true_recovery_probability,customer_tenure_days,total_transactions,successful_transactions,failed_transactions,historical_success_rate,avg_transaction_amount,previous_recovery_success_rate,days_since_last_success,preferred_payment_method,merchant_category,merchant_size,avg_transaction_amount_merchant,historical_success_rate_merchant,historical_failure_rate,customer_success_rate,customer_avg_transaction_amount,merchant_success_rate,merchant_failure_rate,event_hour,day_of_week,month,log_amount,amount_per_customer_transaction,high_value,strong_customer_history,repeated_failure,failure_nonretryable,technical_failure,is_checkout,is_subscription,retry_pressure,value_ratio,customer_merchant_gap,high_value_x_history,failure_x_retry,engagement_score,chosen_action,chosen_probability,actual_recovered,intervention_cost,net_recovery,oracle_recovered,oracle_action
EVT_00038817,CHECKOUT_ABANDONMENT,2026-08-04 07:53:54,CUS_001890,MER_00078,6216.8,INR,CARD,MOBILE,AT_RISK,,0,12.82,69,True,False,0,0,0,0.702798,691,66,60,6,0.9091,5424.79,0.8689,34,NETBANKING,E_COMMERCE,LARGE,10945.16,0.9248,0.07520000000000004,0.9091,5424.79,0.9248,0.07520000000000004,7,1,8,8.735171425418226,94.1939393939394,0,1,0,0,0,1,0,0.0,1.1457870651094126,-0.015699999999999936,0.0,0,1,RECOVERY_REMINDER,0.8580297907343668,6216.8,10.0,6206.8,6216.8,RETRY_LATER
EVT_00064286,SUBSCRIPTION_FAILURE,2026-08-04 07:55:25,CUS_001991,MER_00005,5398.87,INR,CARD,MOBILE,AT_RISK,,0,22.12,0,False,False,156,2,3,0.205697,810,60,56,4,0.9333,7076.13,0.6424,15,UPI,EDUCATION,SMALL,832.59,0.9375,0.0625,0.9333,7076.13,0.9375,0.0625,7,1,8,8.594130158188506,89.98116666666667,0,1,0,0,0,0,1,0.0,0.7628614989409549,-0.0041999999999999815,0.0,0,0,ALTERNATIVE_PAYMENT,0.2636134214553009,0.0,20.0,-20.0,0.0,RETRY_LATER
EVT_00088833,PAYMENT_FAILURE,2026-08-04 07:56:13,CUS_001515,MER_00164,3453.7,INR,UPI,MOBILE,FAILED,BANK_TECHNICAL_ERROR,0,28.24,0,False,False,0,0,0,0.634986,392,21,18,3,0.8571,4963.68,0.8761,62,UPI,EDUCATION,LARGE,10820.21,0.8606,0.13939999999999997,0.8571,4963.68,0.8606,0.13939999999999997,7,1,8,8.147490901751596,164.46190476190475,0,0,0,0,1,0,0,0.0,0.695654100566401,-0.0035000000000000586,0.0,0,0,RETRY_LATER,0.7480480660734529,3453.7,5.0,3448.7,3453.7,RETRY_LATER
EVT_00021247,PAYMENT_FAILURE,2026-08-04 07:58:31,CUS_000828,MER_00083,462.11,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,3,25.66,0,False,False,0,0,0,0.139245,1348,75,66,9,0.88,1139.85,0.5233,10,NETBANKING,FOOD_DELIVERY,MEDIUM,6899.34,0.9485,0.05149999999999999,0.88,1139.85,0.9485,0.05149999999999999,7,1,8,6.13796460686186,6.161466666666667,0,0,1,1,0,0,0,0.039473684210526314,0.40505763246702026,-0.0685,0.0,3,0,ALTERNATIVE_PAYMENT,0.32315703260096723,0.0,20.0,-20.0,0.0,ALTERNATIVE_PAYMENT
EVT_00060729,SUBSCRIPTION_FAILURE,2026-08-04 07:59:21,CUS_001006,MER_00036,73128.68,INR,UPI,MOBILE,AT_RISK,,0,24.67,0,False,False,487,6,2,0.47628,1383,30,26,4,0.8667,21289.01,0.7253,86,NETBANKING,SAAS,MEDIUM,1103.05,0.7,0.30000000000000004,0.8667,21289.01,0.7,0.30000000000000004,7,1,8,11.199989582486245,2437.6226666666666,1,0,0,0,0,0,1,0.0,3.4348823697123674,0.16670000000000007,0.8667,0,0,HUMAN_ESCALATION,0.5874755311597439,73128.68,500.0,72628.68,73128.68,ALTERNATIVE_PAYMENT
EVT_00004491,SUBSCRIPTION_FAILURE,2026-08-04 08:00:41,CUS_000644,MER_00146,24535.56,INR,WALLET,MOBILE,AT_RISK,,0,39.01,0,False,False,379,12,0,0.660359,736,37,31,6,0.8378,13774.68,0.8499,23,UPI,RETAIL,LARGE,2271.18,0.8973,0.10270000000000001,0.8378,13774.68,0.8973,0.10270000000000001,8,1,8,10.107919529139762,663.1232432432432,1,0,0,0,0,0,1,0.0,1.7810779576761366,-0.0595,0.8378,0,0,RECOVERY_REMINDER,0.6602003916363046,24535.56,10.0,24525.56,24535.56,ALTERNATIVE_PAYMENT
EVT_00099344,PAYMENT_FAILURE,2026-08-04 08:02:46,CUS_001640,MER_00175,3501.55,INR,UPI,DESKTOP,FAILED,PAYMENT_LIMIT,1,69.41,0,False,False,0,0,0,0.325165,431,49,39,10,0.7959,2631.34,0.9489,25,UPI,RETAIL,SMALL,14742.91,0.995,0.0050000000000000044,0.7959,2631.34,0.995,0.0050000000000000044,8,1,8,8.161246553626755,71.46020408163265,0,0,0,1,0,0,0,0.02,1.3302043049150185,-0.19909999999999994,0.0,1,0,ALTERNATIVE_PAYMENT,0.4850479190616732,3501.55,20.0,3481.55,3501.55,ALTERNATIVE_PAYMENT
EVT_00092507,PAYMENT_FAILURE,2026-08-04 08:05:54,CUS_001168,MER_00123,1893.96,INR,UPI,MOBILE,FAILED,NETWORK_ERROR,3,44.23,0,False,False,0,0,0,0.358912,615,22,20,2,0.9091,1316.29,0.5876,70,UPI,EDUCATION,SMALL,1684.78,0.9279,0.07210000000000005,0.9091,1316.29,0.9279,0.07210000000000005,8,1,8,7.546953009114326,86.08909090909091,0,1,1,0,1,0,0,0.13043478260869565,1.4377699671294857,-0.018799999999999928,0.0,0,0,ALTERNATIVE_PAYMENT,0.4236263229560141,0.0,20.0,-20.0,0.0,ALTERNATIVE_PAYMENT
EVT_00026777,CHECKOUT_ABANDONMENT,2026-08-04 08:10:24,CUS_001681,MER_00200,1516.12,INR,CARD,MOBILE,AT_RISK,,0,38.62,172,True,False,0,0,0,0.739527,1415,57,55,2,0.9649,1937.34,0.6042,42,NETBANKING,TRAVEL,LARGE,3303.67,0.795,0.20499999999999996,0.9649,1937.34,0.795,0.20499999999999996,8,1,8,7.324569079713753,26.59859649122807,0,1,0,0,0,1,0,0.0,0.7821744379211077,0.16989999999999994,0.0,0,1,RECOVERY_REMINDER,0.868468579637478,1516.12,10.0,1506.12,1516.12,RETRY_LATER
EVT_00008478,CHECKOUT_ABANDONMENT,2026-08-04 08:12:12,CUS_001189,MER_00054,3140.38,INR,WALLET,MOBILE,AT_RISK,,0,39.77,803,True,False,0,0,0,0.767314,862,5,5,0,1.0,2996.25,0.6926,25,UPI,SAAS,SMALL,6765.64,0.896,0.10399999999999998,1.0,2996.25,0.896,0.10399999999999998,8,1,8,8.052417472800519,628.076,0,1,0,0,0,1,0,0.0,1.047753774293102,0.10399999999999998,0.0,0,1,RECOVERY_REMINDER,0.8957128469628999,0.0,10.0,-10.0,3140.38,RETRY_LATER
EVT_00043053,CHECKOUT_ABANDONMENT,2026-08-04 08:13:10,CUS_001573,MER_00063,3671.19,INR,WALLET,MOBILE,AT_RISK,,0,70.79,119,True,False,0,0,0,0.688853,1109,55,52,3,0.9455,4864.62,0.6511,70,CARD,E_COMMERCE,SMALL,3066.57,0.806,0.19399999999999995,0.9455,4864.62,0.806,0.19399999999999995,8,1,8,8.208543493321152,66.7489090909091,0,1,0,0,0,1,0,0.0,0.7545163822904378,0.13949999999999996,0.0,0,1,RECOVERY_REMINDER,0.8758686050702384,3671.19,10.0,3661.19,3671.19,ALTERNATIVE_PAYMENT
EVT_00040166,PAYMENT_FAILURE,2026-08-04 08:15:50,CUS_001570,MER_00100,6323.61,INR,WALLET,MOBILE,FAILED,TIMEOUT,2,64.57,0,False,False,0,0,0,0.482626,1477,20,18,2,0.9,7157.39,0.7529,42,UPI,EDUCATION,MEDIUM,10164.26,0.9653,0.03469999999999995,0.9,7157.39,0.9653,0.03469999999999995,8,1,8,8.75220365161561,316.1805,0,1,1,0,1,0,0,0.09523809523809523,0.8833843923005033,-0.06530000000000002,0.0,0,0,RECOVERY_REMINDER,0.5348017737111388,6323.61,10.0,6313.61,6323.61,RECOVERY_REMINDER
EVT_00096753,PAYMENT_FAILURE,2026-08-04 08:19:43,CUS_001941,MER_00037,4718.73,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,2,64.25,0,False,False,0,0,0,0.252523,271,44,35,9,0.7955,4164.28,0.5145,26,UPI,E_COMMERCE,SMALL,979.69,0.9742,0.025800000000000045,0.7955,4164.28,0.9742,0.025800000000000045,8,1,8,8.459506873553595,107.24386363636363,0,0,1,1,0,0,0,0.044444444444444446,1.1328722198747743,-0.17869999999999997,0.0,2,0,ALTERNATIVE_PAYMENT,0.41834744269215335,0.0,20.0,-20.0,0.0,ALTERNATIVE_PAYMENT
EVT_00043410,PAYMENT_FAILURE,2026-08-04 08:24:31,CUS_001806,MER_00037,2876.42,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,0,52.03,0,False,False,0,0,0,0.385202,96,68,58,10,0.8529,4185.36,0.5683,54,CARD,E_COMMERCE,SMALL,979.69,0.9742,0.025800000000000045,0.8529,4185.36,0.9742,0.025800000000000045,8,1,8,7.964649338298176,42.30029411764706,0,0,0,1,0,0,0,0.0,0.6870933221223211,-0.12129999999999996,0.0,0,0,ALTERNATIVE_PAYMENT,0.46671931257727756,0.0,20.0,-20.0,0.0,ALTERNATIVE_PAYMENT
EVT_00024239,CHECKOUT_ABANDONMENT,2026-08-04 08:26:05,CUS_001563,MER_00162,20744.21,INR,NETBANKING,DESKTOP,AT_RISK,,0,56.18,220,True,False,0,0,0,0.782109,395,34,32,2,0.9412,12303.71,0.4052,79,NETBANKING,DIGITAL_SERVICES,LARGE,1610.3,0.8922,0.1078,0.9412,12303.71,0.8922,0.1078,8,1,8,9.940070655636918,610.1238235294118,1,1,0,0,0,1,0,0.0,1.6858755712243523,0.049000000000000044,0.9412,0,1,RECOVERY_REMINDER,0.9351603508472429,20744.21,10.0,20734.21,20744.21,ALTERNATIVE_PAYMENT
EVT_00074671,PAYMENT_FAILURE,2026-08-04 08:26:14,CUS_000856,MER_00132,1942.42,INR,UPI,DESKTOP,FAILED,EXPIRED_PAYMENT_METHOD,3,41.69,0,False,False,0,0,0,0.202399,1278,7,6,1,0.8571,3271.52,0.5396,83,UPI,RETAIL,MEDIUM,27235.71,0.8482,0.15180000000000005,0.8571,3271.52,0.8482,0.15180000000000005,8,1,8,7.5722045865945375,277.48857142857145,0,0,1,1,0,0,0,0.375,0.5935548140271106,0.008900000000000019,0.0,3,0,ALTERNATIVE_PAYMENT,0.38345390541613283,1942.42,20.0,1922.42,1942.42,ALTERNATIVE_PAYMENT
EVT_00002685,PAYMENT_FAILURE,2026-08-04 08:28:11,CUS_000629,MER_00034,9895.91,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,2,49.95,0,False,False,0,0,0,0.214273,772,49,46,3,0.9388,12604.42,0.5253,86,WALLET,FOOD_DELIVERY,MEDIUM,27974.45,0.9356,0.06440000000000001,0.9388,12604.42,0.9356,0.06440000000000001,8,1,8,9.199977866190597,201.95734693877552,0,1,1,1,0,0,0,0.04,0.7850519855744592,0.0031999999999999806,0.0,2,0,ALTERNATIVE_PAYMENT,0.41242479926234554,0.0,20.0,-20.0,0.0,ALTERNATIVE_PAYMENT
EVT_00060549,PAYMENT_FAILURE,2026-08-04 08:32:17,CUS_001484,MER_00169,2279.42,INR,NETBANKING,DESKTOP,FAILED,TIMEOUT,2,58.85,0,False,False,0,0,0,0.487786,194,19,18,1,0.9474,2518.03,0.8344,62,CARD,FOOD_DELIVERY,SMALL,4115.41,0.9528,0.04720000000000002,0.9474,2518.03,0.9528,0.04720000000000002,8,1,8,7.7321149155101265,119.96947368421053,0,1,1,0,1,0,0,0.1,0.9048800530362877,-0.00539999999999996,0.0,0,0,ALTERNATIVE_PAYMENT,0.5654934729254376,2279.42,20.0,2259.42,2279.42,ALTERNATIVE_PAYMENT
EVT_00063031,CHECKOUT_ABANDONMENT,2026-08-04 08:39:43,CUS_001812,MER_00133,563.6,INR,CARD,MOBILE,AT_RISK,,0,17.99,548,True,False,0,0,0,0.642751,989,36,24,12,0.6667,1811.35,0.348,2,CARD,TRAVEL,SMALL,4316.96,0.7958,0.20420000000000005,0.6667,1811.35,0.7958,0.20420000000000005,8,1,8,6.336117515819389,15.655555555555557,0,0,0,0,0,1,0,0.0,0.31097746020360306,-0.1291,0.0,0,1,RECOVERY_REMINDER,0.8402212830468473,563.6,10.0,553.6,563.6,RETRY_LATER
EVT_00060219,CHECKOUT_ABANDONMENT,2026-08-04 08:39:56,CUS_000312,MER_00162,9825.9,INR,UPI,DESKTOP,AT_RISK,,0,37.98,658,True,False,0,0,0,0.778513,1018,6,6,0,1.0,13491.12,0.6282,54,WALLET,DIGITAL_SERVICES,LARGE,1610.3,0.8922,0.1078,1.0,13491.12,0.8922,0.1078,8,1,8,9.192878802265062,1637.6499999999999,0,1,0,0,0,1,0,0.0,0.7282695380711111,0.1078,0.0,0,1,RECOVERY_REMINDER,0.9030718687907314,9825.9,10.0,9815.9,9825.9,ALTERNATIVE_PAYMENT
EVT_00065129,CHECKOUT_ABANDONMENT,2026-08-04 08:44:21,CUS_001712,MER_00078,4585.58,INR,UPI,DESKTOP,AT_RISK,,0,8.52,762,True,False,0,0,0,0.720279,720,79,64,15,0.8101,4325.23,0.8928,18,UPI,E_COMMERCE,LARGE,10945.16,0.9248,0.07520000000000004,0.8101,4325.23,0.9248,0.07520000000000004,8,1,8,8.430889927291869,58.0453164556962,0,0,0,0,0,1,0,0.0,1.0599482690471844,-0.11469999999999991,0.0,0,1,RECOVERY_REMINDER,0.8616599595995785,4585.58,10.0,4575.58,4585.58,RETRY_LATER
EVT_00062719,PAYMENT_FAILURE,2026-08-04 08:45:18,CUS_001164,MER_00190,4658.61,INR,UPI,MOBILE,FAILED,NETWORK_ERROR,0,18.31,0,False,False,0,0,0,0.623583,811,25,22,3,0.88,3706.13,0.7147,72,NETBANKING,RETAIL,MEDIUM,2490.76,0.9915,0.008499999999999952,0.88,3706.13,0.9915,0.008499999999999952,8,1,8,8.446687032630281,186.34439999999998,0,0,0,0,1,0,0,0.0,1.2566621618340872,-0.11150000000000004,0.0,0,0,RETRY_LATER,0.7044782407553363,0.0,5.0,-5.0,4658.61,ALTERNATIVE_PAYMENT
EVT_00014598,PAYMENT_FAILURE,2026-08-04 08:46:48,CUS_001587,MER_00180,17428.9,INR,UPI,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,2,28.37,0,False,False,0,0,0,0.298226,1240,36,32,4,0.8889,14454.0,0.6717,36,WALLET,EDUCATION,SMALL,8065.97,0.802,0.19799999999999995,0.8889,14454.0,0.802,0.19799999999999995,8,1,8,9.765942401262956,484.1361111111112,1,0,1,1,0,0,0,0.05405405405405406,1.2057350397786235,0.08689999999999998,0.8889,2,0,ALTERNATIVE_PAYMENT,0.4218421636158429,17428.9,20.0,17408.9,17428.9,ALTERNATIVE_PAYMENT
EVT_00087150,PAYMENT_FAILURE,2026-08-04 09:07:12,CUS_001812,MER_00186,1314.32,INR,WALLET,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,0,54.19,0,False,False,0,0,0,0.366466,989,36,24,12,0.6667,1811.35,0.348,2,CARD,SAAS,LARGE,6624.61,0.9305,0.0695,0.6667,1811.35,0.9305,0.0695,9,1,8,7.181835261015633,36.50888888888889,0,0,0,1,0,0,0,0.0,0.7252020856898502,-0.26380000000000003,0.0,0,0,ALTERNATIVE_PAYMENT,0.5648203331017825,1314.32,20.0,1294.32,1314.32,ALTERNATIVE_PAYMENT
EVT_00007501,PAYMENT_FAILURE,2026-08-04 09:11:19,CUS_001558,MER_00123,1086.56,INR,CARD,MOBILE,FAILED,BANK_TECHNICAL_ERROR,3,43.71,0,False,False,0,0,0,0.398321,1166,28,25,3,0.8929,3236.87,0.7516,2,UPI,EDUCATION,SMALL,1684.78,0.9279,0.07210000000000005,0.8929,3236.87,0.9279,0.07210000000000005,9,1,8,6.991691933854691,38.80571428571428,0,0,1,0,1,0,0,0.10344827586206896,0.3355786365728087,-0.03499999999999992,0.0,0,0,ALTERNATIVE_PAYMENT,0.38402200616069676,1086.56,20.0,1066.56,1086.56,ALTERNATIVE_PAYMENT
EVT_00012918,PAYMENT_FAILURE,2026-08-04 09:15:25,CUS_001956,MER_00093,10151.16,INR,CARD,MOBILE,FAILED,TIMEOUT,3,44.06,0,False,False,0,0,0,0.413009,618,75,70,5,0.9333,4539.11,0.4721,72,UPI,RETAIL,MEDIUM,968.76,0.94,0.06000000000000005,0.9333,4539.11,0.94,0.06000000000000005,9,1,8,9.225441769711322,135.3488,1,1,1,0,1,0,0,0.039473684210526314,2.2358841525866113,-0.006699999999999928,0.9333,0,0,ALTERNATIVE_PAYMENT,0.41877023846377376,0.0,20.0,-20.0,0.0,ALTERNATIVE_PAYMENT
EVT_00082123,PAYMENT_FAILURE,2026-08-04 09:23:35,CUS_001806,MER_00002,8033.77,INR,NETBANKING,MOBILE,FAILED,NETWORK_ERROR,2,15.96,0,False,False,0,0,0,0.426215,96,68,58,10,0.8529,4185.36,0.5683,54,CARD,E_COMMERCE,LARGE,9205.47,0.8725,0.12749999999999995,0.8529,4185.36,0.8725,0.12749999999999995,9,1,8,8.99153365299527,118.14367647058825,0,0,1,0,1,0,0,0.028985507246376812,1.9190346745143756,-0.019600000000000062,0.0,0,0,ALTERNATIVE_PAYMENT,0.4832548181683364,0.0,20.0,-20.0,0.0,RETRY_LATER
EVT_00076694,PAYMENT_FAILURE,2026-08-04 09:23:38,CUS_000691,MER_00155,4450.0,INR,UPI,DESKTOP,FAILED,ISSUER_DECLINE,0,43.35,0,False,False,0,0,0,0.328793,1495,58,55,3,0.9483,8748.08,0.6623,41,CARD,SAAS,SMALL,2912.27,0.843,0.15700000000000003,0.9483,8748.08,0.843,0.15700000000000003,9,1,8,8.400884069015854,76.72413793103448,0,1,0,1,0,0,0,0.0,0.5086249068473485,0.10530000000000006,0.0,0,0,ALTERNATIVE_PAYMENT,0.541138248439092,4450.0,20.0,4430.0,4450.0,ALTERNATIVE_PAYMENT
EVT_00036869,PAYMENT_FAILURE,2026-08-04 09:26:26,CUS_001843,MER_00097,2088.99,INR,UPI,MOBILE,FAILED,TIMEOUT,2,0.79,0,False,False,0,0,0,0.466784,1230,45,41,4,0.9111,5324.79,0.6769,15,CARD,E_COMMERCE,LARGE,5194.38,0.918,0.08199999999999996,0.9111,5324.79,0.918,0.08199999999999996,9,1,8,7.644914560258415,46.422,0,1,1,0,1,0,0,0.043478260869565216,0.39224040001577226,-0.006900000000000017,0.0,0,0,RECOVERY_REMINDER,0.5221476613650268,2088.99,10.0,2078.99,2088.99,RECOVERY_REMINDER
EVT_00078293,CHECKOUT_ABANDONMENT,2026-08-04 09:33:46,CUS_000461,MER_00181,1639.09,INR,WALLET,TABLET,AT_RISK,,0,10.92,308,True,False,0,0,0,0.708188,1093,27,23,4,0.8519,1846.27,0.359,78,CARD,TRAVEL,SMALL,3734.39,0.8092,0.19079999999999997,0.8519,1846.27,0.8092,0.19079999999999997,9,1,8,7.40250639736128,60.70703703703703,0,0,0,0,0,1,0,0.0,0.8873039674763299,0.04269999999999996,0.0,0,1,RECOVERY_REMINDER,0.8673743187248683,1639.09,10.0,1629.09,1639.09,RETRY_LATER
EVT_00020984,SUBSCRIPTION_FAILURE,2026-08-04 09:42:08,CUS_001830,MER_00143,4371.71,INR,UPI,MOBILE,AT_RISK,,0,45.58,0,False,False,532,14,2,0.465634,1474,12,12,0,1.0,3058.4,0.6094,57,UPI,RETAIL,MEDIUM,1410.83,0.967,0.03300000000000003,1.0,3058.4,0.967,0.03300000000000003,9,1,8,8.38313823318373,364.30916666666667,0,1,0,0,0,0,1,0.0,1.428943583709224,0.03300000000000003,0.0,0,0,RECOVERY_REMINDER,0.49159563256141964,0.0,10.0,-10.0,4371.71,ALTERNATIVE_PAYMENT
EVT_00077937,PAYMENT_FAILURE,2026-08-04 09:46:40,CUS_000526,MER_00007,1217.66,INR,CARD,DESKTOP,FAILED,INSUFFICIENT_BALANCE,0,9.9,0,False,False,0,0,0,0.399082,486,26,24,2,0.9231,3239.44,0.8632,42,CARD,EDUCATION,SMALL,5075.52,0.9361,0.06389999999999996,0.9231,3239.44,0.9361,0.06389999999999996,9,1,8,7.105507173431449,46.83307692307692,0,1,0,1,0,0,0,0.0,0.3757699571663108,-0.013000000000000012,0.0,0,0,RECOVERY_REMINDER,0.4373730738226285,0.0,10.0,-10.0,1217.66,ALTERNATIVE_PAYMENT
EVT_00092164,PAYMENT_FAILURE,2026-08-04 09:53:39,CUS_000009,MER_00157,2674.18,INR,CARD,DESKTOP,FAILED,PAYMENT_LIMIT,0,20.12,0,False,False,0,0,0,0.441517,326,63,61,2,0.9683,3933.36,0.8577,34,CARD,E_COMMERCE,MEDIUM,5657.2,0.8635,0.13649999999999995,0.9683,3933.36,0.8635,0.13649999999999995,9,1,8,7.891771946785881,42.44730158730159,0,1,0,1,0,0,0,0.0,0.679698858264114,0.1048,0.0,0,0,ALTERNATIVE_PAYMENT,0.6366524442816732,2674.18,20.0,2654.18,2674.18,ALTERNATIVE_PAYMENT
EVT_00021703,CHECKOUT_ABANDONMENT,2026-08-04 10:00:20,CUS_000424,MER_00182,8288.49,INR,UPI,MOBILE,AT_RISK,,0,42.84,233,True,False,0,0,0,0.744322,884,66,55,11,0.8333,4789.86,0.8859,29,CARD,DIGITAL_SERVICES,SMALL,4671.98,0.9884,0.011600000000000055,0.8333,4789.86,0.9884,0.011600000000000055,10,1,8,9.022743726333415,125.58318181818181,0,0,0,0,0,1,0,0.0,1.7300630784452062,-0.1550999999999999,0.0,0,1,RECOVERY_REMINDER,0.8719160125164451,0.0,10.0,-10.0,8288.49,RETRY_LATER
EVT_00079347,PAYMENT_FAILURE,2026-08-04 10:02:25,CUS_000242,MER_00073,2468.78,INR,CARD,MOBILE,FAILED,NETWORK_ERROR,3,16.65,0,False,False,0,0,0,0.314087,888,53,42,11,0.7925,2368.84,0.971,44,CARD,FOOD_DELIVERY,MEDIUM,9905.73,0.8881,0.1119,0.7925,2368.84,0.8881,0.1119,10,1,8,7.811884356829249,46.58075471698113,0,0,1,0,1,0,0,0.05555555555555555,1.0417496539850792,-0.09560000000000002,0.0,0,0,ALTERNATIVE_PAYMENT,0.3572490688113433,0.0,20.0,-20.0,0.0,ALTERNATIVE_PAYMENT
EVT_00064525,SUBSCRIPTION_FAILURE,2026-08-04 10:05:46,CUS_000359,MER_00115,19306.27,INR,UPI,DESKTOP,AT_RISK,,0,52.05,0,False,False,298,22,2,0.48556,163,50,47,3,0.94,8752.36,0.5219,2,CARD,E_COMMERCE,MEDIUM,4625.14,0.9927,0.007299999999999973,0.94,8752.36,0.9927,0.007299999999999973,10,1,8,9.868236987903217,386.1254,1,1,0,0,0,0,1,0.0,2.2055839129202957,-0.05270000000000008,0.94,0,0,RECOVERY_REMINDER,0.4970191660193821,0.0,10.0,-10.0,19306.27,ALTERNATIVE_PAYMENT
EVT_00090681,CHECKOUT_ABANDONMENT,2026-08-04 10:06:02,CUS_000392,MER_00134,8002.21,INR,UPI,MOBILE,AT_RISK,,0,20.91,156,True,False,0,0,0,0.763404,293,16,15,1,0.9375,3761.57,0.7054,5,WALLET,EDUCATION,SMALL,5486.16,0.9252,0.07479999999999998,0.9375,3761.57,0.9252,0.07479999999999998,10,1,8,8.987597990182719,500.138125,0,1,0,0,0,1,0,0.0,2.126793654337328,0.012299999999999978,0.0,0,1,RECOVERY_REMINDER,0.9026446704017861,8002.21,10.0,7992.21,8002.21,RETRY_LATER
EVT_00005458,PAYMENT_FAILURE,2026-08-04 10:06:13,CUS_000120,MER_00004,1899.07,INR,CARD,DESKTOP,FAILED,INSUFFICIENT_BALANCE,3,32.76,0,False,False,0,0,0,0.191366,198,56,51,5,0.9107,4998.86,0.4406,29,NETBANKING,EDUCATION,MEDIUM,2207.0,0.9735,0.026499999999999968,0.9107,4998.86,0.9735,0.026499999999999968,10,1,8,7.549646006581141,33.911964285714284,0,1,1,1,0,0,0,0.05263157894736842,0.37982463508978254,-0.06280000000000008,0.0,3,0,ALTERNATIVE_PAYMENT,0.23023379756599294,1899.07,20.0,1879.07,1899.07,ALTERNATIVE_PAYMENT
EVT_00008818,PAYMENT_FAILURE,2026-08-04 10:06:22,CUS_001002,MER_00144,5645.52,INR,NETBANKING,TABLET,FAILED,BANK_TECHNICAL_ERROR,1,58.63,0,False,False,0,0,0,0.596866,1112,54,53,1,0.9815,8896.23,0.8663,88,UPI,E_COMMERCE,SMALL,11138.28,0.8359,0.16410000000000002,0.9815,8896.23,0.8359,0.16410000000000002,10,1,8,8.63879470517463,104.54666666666668,0,1,0,0,1,0,0,0.01818181818181818,0.6345255770616248,0.14560000000000006,0.0,0,0,RETRY_LATER,0.6386950810949921,5645.52,5.0,5640.52,5645.52,RETRY_LATER
EVT_00040747,PAYMENT_FAILURE,2026-08-04 10:07:10,CUS_000564,MER_00058,3310.0,INR,CARD,MOBILE,FAILED,NETWORK_ERROR,2,58.35,0,False,False,0,0,0,0.440067,296,33,30,3,0.9091,1419.64,0.7344,25,UPI,SAAS,LARGE,1566.76,0.8967,0.10329999999999995,0.9091,1419.64,0.8967,0.10329999999999995,10,1,8,8.105005537547246,100.3030303030303,0,1,1,0,1,0,0,0.058823529411764705,2.3299358035814843,0.012399999999999967,0.0,0,0,ALTERNATIVE_PAYMENT,0.4851771267934253,0.0,20.0,-20.0,0.0,RETRY_LATER
EVT_00074623,PAYMENT_FAILURE,2026-08-04 10:10:08,CUS_001306,MER_00008,17466.91,INR,UPI,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,2,28.76,0,False,False,0,0,0,0.317481,1017,21,19,2,0.9048,8439.01,0.7426,17,CARD,DIGITAL_SERVICES,MEDIUM,6017.04,0.8847,0.11529999999999996,0.9048,8439.01,0.8847,0.11529999999999996,10,1,8,9.768120762313727,831.7576190476191,1,1,1,1,0,0,0,0.09090909090909091,2.069536647468427,0.020100000000000007,0.9048,2,0,ALTERNATIVE_PAYMENT,0.46555923119073267,0.0,20.0,-20.0,0.0,ALTERNATIVE_PAYMENT
EVT_00050153,PAYMENT_FAILURE,2026-08-04 10:10:35,CUS_001424,MER_00137,2537.79,INR,CARD,MOBILE,FAILED,PAYMENT_LIMIT,0,44.66,0,False,False,0,0,0,0.471346,1021,31,31,0,1.0,2364.08,0.6801,34,NETBANKING,SAAS,MEDIUM,8339.15,0.9561,0.04390000000000005,1.0,2364.08,0.9561,0.04390000000000005,10,1,8,7.839442868555801,81.86419354838709,0,1,0,1,0,0,0,0.0,1.0730250139530164,0.04390000000000005,0.0,0,0,ALTERNATIVE_PAYMENT,0.6479492869569138,0.0,20.0,-20.0,2537.79,RECOVERY_REMINDER
EVT_00008932,PAYMENT_FAILURE,2026-08-04 10:14:58,CUS_001404,MER_00009,4543.28,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,2,4.5,0,False,False,0,0,0,0.173585,504,78,67,11,0.859,4227.85,0.8689,87,UPI,SAAS,MEDIUM,2469.96,0.8258,0.17420000000000002,0.859,4227.85,0.8258,0.17420000000000002,10,1,8,8.42162457822088,58.24717948717949,0,0,1,1,0,0,0,0.02531645569620253,1.0743535476547996,0.03320000000000001,0.0,2,0,ALTERNATIVE_PAYMENT,0.39556723419287265,0.0,20.0,-20.0,0.0,ALTERNATIVE_PAYMENT
